,movie_id,batch_id,majority_answer,text,movie_name
4981,Pulp_29,3380820317,0,"-No more liquor stores? -What've we been talkin' about? Yeah, no more liquor stores.",Pulp_Fiction
4982,Pulp_30,3380820317,0,"Besides, it ain't the giggle it used to be. There's too many foreigners own liquor stores.",Pulp_Fiction
4983,Pulp_31,3380820317,1,"Vietnamese, Koreans, don't even speak fuckin' English.",Pulp_Fiction
4984,Pulp_32,3380820317,0,"You tell 'em empty out the register, they don't know what you're talkin' about.",Pulp_Fiction
4985,Pulp_33,3380820317,0,They make it too personal.,Pulp_Fiction
4986,Pulp_34,3380820317,1,"-We keep on, one of these gook fuckers gonna make us kill him. -I'm not gonna kill anybody.",Pulp_Fiction
4987,Pulp_35,3380820317,0,I don't want to either. But they'll probably put us in a situation where it's us or them.,Pulp_Fiction
4988,Pulp_36_37,3380820317,2,"And if it's not the gooks, it's these old fuckin' Jews who've owned the store for 15 fucking generations.",Pulp_Fiction
4989,Pulp_38,3380820317,1,You got Grandpa Irving sitting behind the counter with a fucking Magnum in his hand.,Pulp_Fiction
4990,Pulp_39,3380820317,0,Try walkin' into one of those places with nothing but a phone.,Pulp_Fiction
4991,Pulp_40,3380820317,0,See how far that gets you. Forget it.,Pulp_Fiction
4992,Pulp_41,3380820317,0,"-We're out of it. -Well, what then, day jobs?",Pulp_Fiction
4993,Pulp_42,3380820317,0,-Not in this life. -What then?,Pulp_Fiction
4994,Pulp_43,3380820317,0,"Gar  on, coffee!",Pulp_Fiction
4995,Pulp_44,3380820317,0,This place.,Pulp_Fiction
4996,Pulp_45,3380820317,0,"""Gar  on"" means boy.",Pulp_Fiction
4997,Pulp_46,3380820318,0,This place? A coffee shop?,Pulp_Fiction
4998,Pulp_47,3380820318,0,What's wrong with that?,Pulp_Fiction
4999,Pulp_48,3380820318,0,Nobody ever robs restaurants. Why not?,Pulp_Fiction
5000,Pulp_49_50,3380820318,0,"Bars, liquor stores, gas stations; you get your head blown off stickin' up one of them.",Pulp_Fiction
5001,Pulp_51,3380820318,0,"Restaurants, on the other hand, you catch with their pants down.",Pulp_Fiction
5002,Pulp_52,3380820318,0,They're not expectin' to get robbed. Not as expectin' anyway.,Pulp_Fiction
5003,Pulp_53,3380820318,0,-I bet you could cut down on the hero factor in a place like this. -Correct.,Pulp_Fiction
5004,Pulp_54,3380820318,0,"Same as banks, these places are insured.",Pulp_Fiction
5005,Pulp_55,3380820318,1,Manager. He don't give a fuck.,Pulp_Fiction
5006,Pulp_56,3380820318,0,They're just trying to get you out before you start pluggin' the diners.,Pulp_Fiction
5007,Pulp_57,3380820318,1,Waitresses. Fuckin' forget it. No way they're takin' a bullet for the register.,Pulp_Fiction
5008,Pulp_58,3380820318,0,Busboys. Some wetback gettin' paid $1.50 an hour...,Pulp_Fiction
5009,Pulp_59,3380820318,1,really give a fuck you're stealin' from the owner?,Pulp_Fiction
5010,Pulp_60,3380820318,0,"Customers sittin' there with food in their mouths, they don't know what's goin' on.",Pulp_Fiction
5011,Pulp_61,3380820318,0,"One minute, they're havin' a Denver omelet, the next, someone is stickin' a gun in their face.",Pulp_Fiction
5012,Pulp_62,3380820318,0,"See, I got the idea the last liquor store we stuck up, remember?",Pulp_Fiction
5013,Pulp_63,3380820318,0,-All the customers kept comin' in. -Yeah.,Pulp_Fiction
5014,Pulp_64,3380820318,0,"You got the idea of takin' their wallets. Now, that was a good idea.",Pulp_Fiction
5015,Pulp_65,3380820318,0,-Thank you. -Made more from the wallets than we did from the register.,Pulp_Fiction
5016,Pulp_66,3380820318,0,"-Yes, we did. -A lot of people come to restaurants.",Pulp_Fiction
5017,Pulp_67,3380820318,0,"-A lot of wallets. -Pretty smart, huh?",Pulp_Fiction
5018,Pulp_68,3380820318,0,Pretty smart.,Pulp_Fiction
5019,Pulp_69,3380820318,0,"I'm ready. Let's do it. Right now, right here.",Pulp_Fiction
5020,Pulp_70,3380820318,0,"-Come on. -All right. Same as last time, remember?",Pulp_Fiction
5021,Pulp_71,3380820318,0,You're crowd control. I'll handle the employees.,Pulp_Fiction
5022,Pulp_72,3380820318,0,"-I love you, pumpkin. -I love you, honey bunny.",Pulp_Fiction
5023,Pulp_73,3380820318,0,Everybody be cool! This is a robbery!,Pulp_Fiction
5024,Pulp_74_75,3380820318,1,"Any of you fucking pricks move, and I'll execute every motherfuckin' last one of you.",Pulp_Fiction
5025,Pulp_76_78_79_80_81_82_83_84_85_86_87,3380820318,0,"       [""MISIRLOU""]        [""JUNGLE BOOGIE""]     Jungle boogie         Get down with the boogie         Jungle boogie         Get it on         Jungle boogie         Get down with the boogie         Jungle boogie         Get it on         Jungle boogie         Get up with the boogie         Jungle boogie         Get up with the get down         Jungle boogie         Get down and boogie         Jungle boogie         Shake it around        -Okay, so tell me again about the hash bars. -Okay, what you want to know?",Pulp_Fiction
5026,Pulp_88,3380820318,0,"-Hash is legal there, right? -Yeah, it's legal, but it ain't 100% legal.",Pulp_Fiction
5027,Pulp_89,3380820318,0,"You just can't walk into a restaurant, roll a joint and start puffin' away.",Pulp_Fiction
5028,Pulp_90,3380820318,0,"I mean, they want you to smoke in your home or certain designated places.",Pulp_Fiction
5029,Pulp_91,3380820318,0,-Those are hash bars? -Yeah. It breaks down like this.,Pulp_Fiction
5030,Pulp_92,3380820318,0,It's legal to buy it. It's legal to own it.,Pulp_Fiction
5031,Pulp_93,3380820318,0,"And if you're the proprietor of a hash bar, it's legal to sell it.",Pulp_Fiction
5032,Pulp_94,3380820318,0,"It's illegal to carry it, but-but that doesn't matter, 'cause get a load of this.",Pulp_Fiction
5033,Pulp_95,3380820318,0,"If you get stopped by a cop in Amsterdam, it's illegal for them to search you.",Pulp_Fiction
5034,Pulp_96,3380820318,0,"-I mean, that's a right the cops in Amsterdam don't have. -Oh, man! I'm goin'.",Pulp_Fiction
5035,Pulp_97,3380820318,1,That's all there is to it. I'm fuckin' goin'.,Pulp_Fiction
5036,Pulp_98,3380820318,0,"I know, baby. You'd dig it the most.",Pulp_Fiction
5037,Pulp_99,3380820319,0,-But you know what the funniest thing about Europe is? -What?,Pulp_Fiction
5038,Pulp_100_101,3380820319,0,"It's the little differences. I mean, they got the same shit over there that they got here, -but it's just there, it's a little different. -Example...",Pulp_Fiction
5039,Pulp_102,3380820319,0,You can walk into a movie theater in Amsterdam and buy a beer.,Pulp_Fiction
5040,Pulp_103,3380820319,0,And I don't mean just like no paper cup. I'm talkin' about a glass of beer.,Pulp_Fiction
5041,Pulp_104,3380820319,0,"And in Paris, you can buy a beer in McDonald's. You know what they call...",Pulp_Fiction
5042,Pulp_105,3380820319,0,a Quarter Pounder with Cheese in Paris?,Pulp_Fiction
5043,Pulp_106,3380820319,0,They don't call it a Quarter Pounder with Cheese?,Pulp_Fiction
5044,Pulp_107,3380820319,1,They got the metric system. They wouldn't know what the fuck a quarter-pounder is.,Pulp_Fiction
5045,Pulp_108,3380820319,0,-What do they call it? -They call it a Royale with Cheese.,Pulp_Fiction
5046,Pulp_109,3380820319,0,-Royale with Cheese. -That's right.,Pulp_Fiction
5047,Pulp_110,3380820319,0,What do they call a Big Mac?,Pulp_Fiction
5048,Pulp_111,3380820319,0,"Big Mac's a Big Mac, but they call it Le Big Mac.",Pulp_Fiction
5049,Pulp_112_113,3380820319,0," ""Le Big Mac""  -What do they call a Whopper? -I don't know. I didn't go into Burger King.",Pulp_Fiction
5050,Pulp_114,3380820319,0,-You know what they put on french fries in Holland instead of ketchup? -What?,Pulp_Fiction
5051,Pulp_115,3380820319,0,-Mayonnaise.  -Goddamn!,Pulp_Fiction
5052,Pulp_116,3380820319,1,"-I seen 'em do it, man. They fuckin' drown 'em in that shit. -Yuck.",Pulp_Fiction
5053,Pulp_117,3380820319,0,We should have shotguns for this kind of deal.,Pulp_Fiction
5054,Pulp_118,3380820319,0,-How many up there? -Three or four.,Pulp_Fiction
5055,Pulp_119,3380820319,0,-That's countin' our guy? -Not sure.,Pulp_Fiction
5056,Pulp_120,3380820319,0,-So that means that it could be up to five guys up there? -It's possible.,Pulp_Fiction
5057,Pulp_121,3380820319,1,We should have fuckin' shotguns.,Pulp_Fiction
5058,Pulp_122,3380820319,0,-: What's her name? - Mia.,Pulp_Fiction
5059,Pulp_123,3380820319,0,-Mia. How did Marsellus and her meet? -I don't know.,Pulp_Fiction
5060,Pulp_124,3380820319,0,However people meet people. She used to be a actress.,Pulp_Fiction
5061,Pulp_125,3380820319,0,"Oh, really? She do anything I'd have seen?",Pulp_Fiction
5062,Pulp_126,3380820319,0,-I think her biggest deal was she starred in a pilot. -Pilot? What's a pilot?,Pulp_Fiction
5063,Pulp_127,3380820319,0,"-Well, you know the shows on TV? -I don't watch TV.",Pulp_Fiction
5064,Pulp_128_129,3380820319,0,"Yeah, but you are aware that there is an invention called television, -and on this invention they show shows, right? -Yeah.",Pulp_Fiction
5065,Pulp_130,3380820319,0,The way they pick TV shows is they make one show. That show's called a pilot.,Pulp_Fiction
5066,Pulp_131,3380820319,0,Then they show that one show to the people who pick shows...,Pulp_Fiction
5067,Pulp_132,3380820319,0,"and on the strength of that one show, they decide if they wanna make more shows.",Pulp_Fiction
5068,Pulp_133,3380820319,0,"Some get chosen and become television programs. Some don't, become nothin'.",Pulp_Fiction
5069,Pulp_134,3380820319,0,She starred in one of the ones that became nothing.,Pulp_Fiction
5070,Pulp_135,3380820319,0,You remember Antwan Rockamora?,Pulp_Fiction
5071,Pulp_136_137,3380820319,1,"Half-black, half-Samoan. Used to call him ""Tony Rocky Horror."" -Yeah, maybe. Fat, right? -I wouldn't go so far as to call the brother fat.",Pulp_Fiction
5072,Pulp_138,3380820319,2,"He got a weight problem. I mean, what's a nigger gonna do? He's Samoan.",Pulp_Fiction
5073,Pulp_139,3380820319,1,-I think I know who you mean. What about him? -Marsellus fucked him up good.,Pulp_Fiction
5074,Pulp_140,3380820319,0,Word 'round the campfire is it was on account of Marsellus Wallace's wife.,Pulp_Fiction
5075,Pulp_142,3380820319,1,"-So what he'd do? Fuck her? -No, no, no, no, no. Nothin' that bad.",Pulp_Fiction
5076,Pulp_143,3380820319,0,"-Well, then what then? -He gave her a foot massage.",Pulp_Fiction
5077,Pulp_144,3380820320,0,A foot massage?,Pulp_Fiction
5078,Pulp_145,3380820320,0,-That's it? -Mm-hmm.,Pulp_Fiction
5079,Pulp_146,3380820320,0,Then what'd Marsellus do?,Pulp_Fiction
5080,Pulp_147,3380820320,0,Sent a couple cats over to his place. They took him out on his patio.,Pulp_Fiction
5081,Pulp_148,3380820320,1,Threw his ass over the balcony. Nigger fell four stories.,Pulp_Fiction
5082,Pulp_149,3380820320,0,"He had a little garden down at the bottom enclosed in glass, like a greenhouse.",Pulp_Fiction
5083,Pulp_150,3380820320,2,Nigger fell through that.,Pulp_Fiction
5084,Pulp_151,3380820320,0,"Since then, he kind of developed a speech impediment.",Pulp_Fiction
5085,Pulp_152,3380820320,0,-That's a damn shame. -Hmm.,Pulp_Fiction
5086,Pulp_153,3380820320,0,"-But still, you play with matches, you get burned. -What do you mean?",Pulp_Fiction
5087,Pulp_154,3380820320,0,You don't be givin' Marsellus Wallace's new bride a foot massage.,Pulp_Fiction
5088,Pulp_155,3380820320,0,You don't think he overreacted?,Pulp_Fiction
5089,Pulp_156,3380820320,0,"Antwan didn't expect Marsellus to react the way he did, but he had to expect a reaction.",Pulp_Fiction
5090,Pulp_157,3380820320,0,It was a foot massage. A foot massage is nothin'. I give my mother a foot massage.,Pulp_Fiction
5091,Pulp_158,3380820320,0,It's laying your hands in a familiar way on Marsellus's new wife.,Pulp_Fiction
5092,Pulp_159,3380820320,1,"I mean, is it as bad as eatin' her pussy out? No, but it's the same fuckin' ballpark.",Pulp_Fiction
5093,Pulp_160,3380820320,0,"Whoa whoa whoa whoa, stop right there. Eatin' the bitch out...",Pulp_Fiction
5094,Pulp_161,3380820320,1,and givin' the bitch a foot massage ain't even the same fucking thing.,Pulp_Fiction
5095,Pulp_162,3380820320,1,-It's not. It's the same ballpark. -Ain't no fuckin' ballpark neither.,Pulp_Fiction
5096,Pulp_163,3380820320,0,"Now, look, maybe your method of massage differs from mine.",Pulp_Fiction
5097,Pulp_164,3380820320,0,But touchin' his wife's feet and sticking your tongue in the holiest of holies...,Pulp_Fiction
5098,Pulp_165,3380820320,1,ain't the same fuckin' ballpark; it ain't the same league; it ain't the same fuckin' sport.,Pulp_Fiction
5099,Pulp_166,3380820320,1,-Foot massages don't mean shit! -Have you ever given a foot massage?,Pulp_Fiction
5100,Pulp_167,3380820320,0,Don't be tellin' me about foot massages.,Pulp_Fiction
5101,Pulp_168,3380820320,1,-I'm the foot fuckin' master. -You given a lot of them?,Pulp_Fiction
5102,Pulp_169,3380820320,1,"Shit, yeah! Got my technique down and everything. I don't be ticklin' or nothin'.",Pulp_Fiction
5103,Pulp_170,3380820320,0,Would you give a guy a foot massage?,Pulp_Fiction
5104,Pulp_171_172,3380820320,1,-Fuck you. - -You give 'em a lot? -Fuck you.,Pulp_Fiction
5105,Pulp_173,3380820320,0,"-You know, I'm kind of tired. I could use a foot massage. -Yo, yo, yo, man.",Pulp_Fiction
5106,Pulp_174,3380820320,0,You best back off. I'm gettin' a little pissed here.,Pulp_Fiction
5107,Pulp_175,3380820320,0,"-This is the door. -Yeah, it is.",Pulp_Fiction
5108,Pulp_176,3380820320,0,What time you got?,Pulp_Fiction
5109,Pulp_177,3380820320,0,7:22 in the a.m.,Pulp_Fiction
5110,Pulp_178,3380820320,0,"No, it ain't quite time yet. Come on. Let's hang back.",Pulp_Fiction
5111,Pulp_179,3380820320,0,"Now, look, just 'cause I wouldn't give no man a foot massage don't make it right...",Pulp_Fiction
5112,Pulp_180_181,3380820320,1,"for Marsellus to throw Antwan off a building into a glass motherfuckin' house, fuckin' up the way the nigger talks; that shit ain't right.",Pulp_Fiction
5113,Pulp_182,3380820320,1,"Motherfucker do that shit to me, he better paralyze my ass, 'cause I kill the motherfucker.",Pulp_Fiction
5114,Pulp_183,3380820320,0,"I ain't sayin' it's right, but you sayin' a foot massage don't mean nothin'. I'm sayin' it does.",Pulp_Fiction
5115,Pulp_184,3380820320,0,"Now, look, I've given a million ladies a million foot massages, and they all meant somethin'.",Pulp_Fiction
5116,Pulp_185,3380820320,1,"We act like they don't, but they do. That's what's so fuckin' cool about them.",Pulp_Fiction
5117,Pulp_186,3380820321,0,There's a sensuous thing goin' on...,Pulp_Fiction
5118,Pulp_187,3380820321,0,"where you don't talk about it, but you know it and she knows it.",Pulp_Fiction
5119,Pulp_188,3380820321,1,Fuckin' Marsellus knew it. And Antwan should've fuckin' better known better.,Pulp_Fiction
5120,Pulp_189,3380820321,1,"That's his fuckin' wife, man. This ain't a man with a sense of humor about this shit.",Pulp_Fiction
5121,Pulp_190,3380820321,0,You know what I'm sayin'?,Pulp_Fiction
5122,Pulp_191,3380820321,0,It's an interestin' point.,Pulp_Fiction
5123,Pulp_192,3380820321,0,Come on. Let's get into character.,Pulp_Fiction
5124,Pulp_193,3380820321,0,-What's her name again? -Mia.,Pulp_Fiction
5125,Pulp_194,3380820321,0,-Mia. -Why you so interested in big man's wife?,Pulp_Fiction
5126,Pulp_195,3380820321,0,"Well he's goin' out of town, Florida. And he asked me if I'd take care of her while he's gone.",Pulp_Fiction
5127,Pulp_196,3380820321,0,"-Take care of her? -No, man. Just take her out.",Pulp_Fiction
5128,Pulp_197,3380820321,0,Show her a good time. Make sure she don't get lonely.,Pulp_Fiction
5129,Pulp_198,3380820321,0,You're gonna be takin' Mia Wallace out on a date?,Pulp_Fiction
5130,Pulp_199,3380820321,0,It is not a date.,Pulp_Fiction
5131,Pulp_200,3380820321,0,It's just like if you were gonna take your buddy's wife to a movie or somethin'.,Pulp_Fiction
5132,Pulp_201_202_203,3380820321,0,"-It's just good company, that's all. - -It's not a date. - -It's definitely not a date. - Hey, kids. How you boys doin'?",Pulp_Fiction
5133,Pulp_204,3380820321,0,"Hey, keep chillin'.",Pulp_Fiction
5134,Pulp_205,3380820321,0,You know who we are?,Pulp_Fiction
5135,Pulp_206,3380820321,0,"We're associates of your business partner, Marsellus Wallace.",Pulp_Fiction
5136,Pulp_207,3380820321,0,"You do remember your business partner, don't you?",Pulp_Fiction
5137,Pulp_208,3380820321,0,"Now, let me take a wild guess here.",Pulp_Fiction
5138,Pulp_209,3380820321,0,"-You're Brett, right? -Yeah.",Pulp_Fiction
5139,Pulp_210_211,3380820321,0,"I thought so. You remember your business partner Marsellus Wallace, -don't ya, Brett? -Yeah, I remember.",Pulp_Fiction
5140,Pulp_212,3380820321,0,Good. Looks like me and Vincent caught you boys at breakfast.,Pulp_Fiction
5141,Pulp_213,3380820321,0,Sorry about that. Whatcha havin'?,Pulp_Fiction
5142,Pulp_214_215,3380820321,0,Hamburgers. Hamburgers! The cornerstone of any nutritious breakfast.,Pulp_Fiction
5143,Pulp_216,3380820321,0,What kind of hamburgers?,Pulp_Fiction
5144,Pulp_217,3380820321,0,"-Uh, ch-cheeseburgers. -No, no, no, no, no.",Pulp_Fiction
5145,Pulp_218,3380820321,0,"Where'd you get 'em? McDonald's, Wendy's, Jack in the Box?",Pulp_Fiction
5146,Pulp_219,3380820321,0,"-Where? -Uh, Big Kahuna Burger.",Pulp_Fiction
5147,Pulp_220,3380820321,0,Big Kahuna Burger! That's that Hawaiian burger joint.,Pulp_Fiction
5148,Pulp_221,3380820321,0,I hear they got some tasty burgers. I ain't never had one myself. How are they?,Pulp_Fiction
5149,Pulp_222,3380820321,0,They're    They're good.,Pulp_Fiction
5150,Pulp_223,3380820321,1,You mind if I try one of yours?,Pulp_Fiction
5151,Pulp_224,3380820321,2,"-This is yours here, right? -Yeah.",Pulp_Fiction
5152,Pulp_225,3380820321,0,Mmm hmmm.,Pulp_Fiction
5153,Pulp_226,3380820321,0,This is a tasty burger! Vincent!,Pulp_Fiction
5154,Pulp_227,3380820321,0,You ever had a Big Kahuna burger?,Pulp_Fiction
5155,Pulp_228,3380820321,0,Want a bite? They're real tasty.,Pulp_Fiction
5156,Pulp_229,3380820321,0,"-I ain't hungry. -Well, if you like burgers, give 'em a try sometime.",Pulp_Fiction
5157,Pulp_230_231,3380820322,0,"Me, I can't usually get 'em 'cause my girlfriend's a vegetarian, which pretty much makes me a vegetarian.",Pulp_Fiction
5158,Pulp_232,3380820322,0,But I do love the taste of a good burger. Mmmm.,Pulp_Fiction
5159,Pulp_233,3380820322,0,You know what they call a Quarter Pounder with Cheese in France?,Pulp_Fiction
5160,Pulp_234,3380820322,0,"-No. -Tell 'em, Vincent.",Pulp_Fiction
5161,Pulp_235,3380820322,0,- A Royale with Cheese. - A Royale with Cheese.,Pulp_Fiction
5162,Pulp_236,3380820322,0,You know why they call it that?,Pulp_Fiction
5163,Pulp_237,3380820322,0,"Uh, because of the metric system?",Pulp_Fiction
5164,Pulp_238,3380820322,0,Check out the big brain on Brett!,Pulp_Fiction
5165,Pulp_239,3380820322,1,You're a smart motherfucker. That's right. The metric system.,Pulp_Fiction
5166,Pulp_240,3380820322,0,-What's in this? -Sprite.,Pulp_Fiction
5167,Pulp_241,3380820322,0,Sprite. Good.,Pulp_Fiction
5168,Pulp_242,3380820322,0,You mind if I have some of your tasty beverage to wash this down with?,Pulp_Fiction
5169,Pulp_243,3380820322,0,Go right ahead.,Pulp_Fiction
5170,Pulp_245,3380820322,0,That hit the spot.,Pulp_Fiction
5171,Pulp_246,3380820322,0,You. Flock of Seagulls. You know why we're here?,Pulp_Fiction
5172,Pulp_247_248,3380820322,0,-Why don't you tell my man Vince here where you got the shit hid at. -It's over    I don't remember askin' you a goddamned thing!,Pulp_Fiction
5173,Pulp_249,3380820322,0,You were sayin'?,Pulp_Fiction
5174,Pulp_250,3380820322,0,It's in the cupboard.,Pulp_Fiction
5175,Pulp_251,3380820322,0,"N-No, the one by your kn-knees.",Pulp_Fiction
5176,Pulp_254,3380820322,0,We happy?,Pulp_Fiction
5177,Pulp_255_256,3380820322,0,"Vincent?! -We happy? -Yeah, we happy.",Pulp_Fiction
5178,Pulp_258,3380820322,0," Look, I'm sorry, uh, I    I didn't get your name.",Pulp_Fiction
5179,Pulp_259,3380820322,0,I got yours. Vincent. Right? B-But I never got yours.,Pulp_Fiction
5180,Pulp_260,3380820322,0,"-My name's Pitt, and your ass ain't talkin' your way outta this shit. -No, no, no.",Pulp_Fiction
5181,Pulp_261_262,3380820322,1,I just want you to know how    I just want you to know how sorry we are th-that things got so fucked up...,Pulp_Fiction
5182,Pulp_263,3380820322,0,with us and Mr. Wallace.,Pulp_Fiction
5183,Pulp_264_265,3380820322,0,"W-We got into this thing with the best intentions. Really. I never    Oh, I'm sorry, did I break your concentration?",Pulp_Fiction
5184,Pulp_266,3380820322,0,- -I didn't mean to do that. Please.,Pulp_Fiction
5185,Pulp_267_268,3380820322,0,"Continue. You were saying something about ""best intentions."" What's the matter? Oh, you were finished!",Pulp_Fiction
5186,Pulp_269,3380820322,0,"Oh, well, allow me to retort.",Pulp_Fiction
5187,Pulp_270,3380820322,0,What does Marsellus Wallace look like?,Pulp_Fiction
5188,Pulp_271_272,3380820322,0,What? -What country you from? -Wha- What?,Pulp_Fiction
5189,Pulp_273,3380820322,0,"-""What"" ain't no country I ever heard of. They speak English in What? -W-What?",Pulp_Fiction
5190,Pulp_274,3380820322,1,"-English, Motherfucker! Do you speak it? -Yes!",Pulp_Fiction
5191,Pulp_275,3380820322,0,-Then you know what I'm sayin'! -Yes.,Pulp_Fiction
5192,Pulp_276,3380820322,0,Describe what Marsellus Wallace looks like!,Pulp_Fiction
5193,Pulp_277,3380820322,0,"-What? I    -Say ""what"" again!",Pulp_Fiction
5194,Pulp_278,3380820322,1,"Say ""what"" again! I dare ya! I double dare you, motherfucker!",Pulp_Fiction
5195,Pulp_279,3380820322,1,"-Say ""what"" one more goddamn time! -H-H-He's black.",Pulp_Fiction
5196,Pulp_280,3380820322,0,-Go on! -He's bald!,Pulp_Fiction
5197,Pulp_281,3380820323,1,-Does he look like a bitch? -What?,Pulp_Fiction
5198,Pulp_283,3380820323,1,Does he look... like a bitch?,Pulp_Fiction
5199,Pulp_284,3380820323,1,"-No! -Then why you tryin' to fuck him like a bitch, Brett?",Pulp_Fiction
5200,Pulp_285,3380820323,0,"-I didn't. -Yes, you did. Yes, you did, Brett!",Pulp_Fiction
5201,Pulp_286,3380820323,1,"-You tried to fuck him. - No, no.",Pulp_Fiction
5202,Pulp_287,3380820323,1,But Marsellus Wallace don't like to be fucked by anybody except Mrs. Wallace.,Pulp_Fiction
5203,Pulp_288,3380820323,0,"-You read the Bible, Brett? -Yes!",Pulp_Fiction
5204,Pulp_289,3380820323,0,"Well, there's this passage I got memorized. Sort of fits this occasion.",Pulp_Fiction
5205,Pulp_290,3380820323,0,Ezekiel 25:17.,Pulp_Fiction
5206,Pulp_291,3380820323,0,"""The path of the righteous man...",Pulp_Fiction
5207,Pulp_292,3380820323,0,"""is beset on all sides by the inequities of the selfish...",Pulp_Fiction
5208,Pulp_293,3380820323,0,"""and the tyranny of evil men.",Pulp_Fiction
5209,Pulp_294_295_296,3380820323,0,"""Blessed is he who, in the name of charity and goodwill, ""shepherds the weak through the valley of darkness, ""for he is truly his brother's keeper...",Pulp_Fiction
5210,Pulp_297,3380820323,0,"""and the finder of lost children.",Pulp_Fiction
5211,Pulp_298,3380820323,0,"""And I will strike down upon thee with great vengeance...",Pulp_Fiction
5212,Pulp_299,3380820323,0,"""and furious anger...",Pulp_Fiction
5213,Pulp_300,3380820323,0,"""those who attempt to poison and destroy my brothers!",Pulp_Fiction
5214,Pulp_301,3380820323,0,"""And you will know my name is the Lord...",Pulp_Fiction
5215,Pulp_302_304_305,3380820323,0,"when I lay my vengeance upon thee!""        [""LET'S STAY TOGETHER""]  I think you gonna find...",Pulp_Fiction
5216,Pulp_306_307,3380820323,1,when all this shit is over and done    I think you're gonna find yourself one smilin' motherfucker.,Pulp_Fiction
5217,Pulp_308_309,3380820323,0,"The thing is, Butch, right now... you got ability.",Pulp_Fiction
5218,Pulp_310_311,3380820323,0,"But painful as it may be, ability... don't last.",Pulp_Fiction
5219,Pulp_312,3380820323,0,And your days are just about over.,Pulp_Fiction
5220,Pulp_313,3380820323,1,"Now, that's a hard motherfuckin' fact of life.",Pulp_Fiction
5221,Pulp_314,3380820323,0,But that's a fact of life your ass is gonna have to get realistic about.,Pulp_Fiction
5222,Pulp_315,3380820323,1,"You see, this business is filled to the brim with unrealistic motherfuckers.",Pulp_Fiction
5223,Pulp_316,3380820323,1,Motherfuckers who thought their ass would age like wine.,Pulp_Fiction
5224,Pulp_317,3380820323,0,If you mean it turns to vinegar... it does.,Pulp_Fiction
5225,Pulp_318,3380820323,0,If you mean it gets better with age... it don't.,Pulp_Fiction
5226,Pulp_319_320,3380820323,0,"Besides, Butch, how many fights you think you got in you anyway?",Pulp_Fiction
5227,Pulp_321_322_323,3380820323,0,Hmm? Two? Boxers don't have an old-timers' day.,Pulp_Fiction
5228,Pulp_324,3380820323,0,"You came close, but you never made it.",Pulp_Fiction
5229,Pulp_325,3380820323,0,"And if you were gonna make it, you would have made it before now.",Pulp_Fiction
