,movie_id,batch_id,majority_answer,text,movie_name
31,AmericanHistoryX(1998)_32,1566624979,0,His brother probably put him up to it.,AmerricanHistoryX
32,AmericanHistoryX(1998)_33,1566624979,0,I guarantee you 100%%...,AmerricanHistoryX
33,AmericanHistoryX(1998)_34,1566624979,0,his brother did not put him up to this.,AmerricanHistoryX
34,AmericanHistoryX(1998)_35,1566624979,0,I find that hard to believe.,AmerricanHistoryX
35,AmericanHistoryX(1998)_36,1566624979,0,I know he was a good kid...,AmerricanHistoryX
36,AmericanHistoryX(1998)_37,1566624979,0,"and it's a shame what he's been through, but that's dangerous.",AmerricanHistoryX
37,AmericanHistoryX(1998)_38,1566624979,0,Dangerous in what way?,AmerricanHistoryX
38,AmericanHistoryX(1998)_39,1566624979,0,That goes too far.,AmerricanHistoryX
39,AmericanHistoryX(1998)_40,1566624979,0,"This racist propaganda, ""Mein Kampf"" psychobabble...",AmerricanHistoryX
40,AmericanHistoryX(1998)_873,1566625000,0,I don't want all that. I don't want my family involved.,AmerricanHistoryX
41,AmericanHistoryX(1998)_874,1566625000,1,"Everything I've done here fucked it all up, understand?",AmerricanHistoryX
42,AmericanHistoryX(1998)_875,1566625000,0,You think what you did was wrong?,AmerricanHistoryX
43,AmericanHistoryX(1998)_876,1566625000,0,"Oh, baby. Oh, come on.",AmerricanHistoryX
44,AmericanHistoryX(1998)_877,1566625000,2,Those niggers got exactly what they deserved...,AmerricanHistoryX
45,AmericanHistoryX(1998)_878,1566625000,0,and we all know that.,AmerricanHistoryX
46,AmericanHistoryX(1998)_879,1566625000,0,"I understand you just got out, but no one's gonna hurt you.",AmerricanHistoryX
47,AmericanHistoryX(1998)_880,1566625000,0,No one can touch you. There's a small army out there.,AmerricanHistoryX
48,AmericanHistoryX(1998)_881,1566625000,0,We're not gonna let a bunch of spooks kick us out.,AmerricanHistoryX
49,AmericanHistoryX(1998)_882,1566625000,0,You're not listening to me. I'm not scared.,AmerricanHistoryX
50,AmericanHistoryX(1998)_883,1566625000,0,I don't want it anymore.,AmerricanHistoryX
51,AmericanHistoryX(1998)_884,1566625000,0,I'm done with it. I'm through with this.,AmerricanHistoryX
52,AmericanHistoryX(1998)_885,1566625000,0,"It's bullshit, Stacey.",AmerricanHistoryX
53,AmericanHistoryX(1998)_886,1566625000,0,"You don't need this, Stacey. Come on, trust me.",AmerricanHistoryX
54,AmericanHistoryX(1998)_887,1566625000,0,"If you want to be with me, just trust me. Come with me.",AmerricanHistoryX
55,AmericanHistoryX(1998)_888,1566625000,0,Come on.,AmerricanHistoryX
56,AmericanHistoryX(1998)_889,1566625000,0,You're nuts. You are nuts. No way.,AmerricanHistoryX
57,AmericanHistoryX(1998)_890,1566625000,0,I don't think you realize what's been going on here.,AmerricanHistoryX
58,AmericanHistoryX(1998)_891,1566625000,0,"We are 10 times what we were, and we are bloody organized.",AmerricanHistoryX
59,AmericanHistoryX(1998)_892,1566625000,0,It is like nothing you have ever seen.,AmerricanHistoryX
60,AmericanHistoryX(1998)_893,1566625000,0,This was a mistake. Forget it.,AmerricanHistoryX
61,AmericanHistoryX(1998)_894,1566625000,0,Wait a second. What was a mistake?,AmerricanHistoryX
62,AmericanHistoryX(1998)_895,1566625000,0,"Stacey, just say good-bye.",AmerricanHistoryX
63,AmericanHistoryX(1998)_896,1566625000,0,This isn't you. I know you.,AmerricanHistoryX
64,AmericanHistoryX(1998)_897,1566625000,0,"You don't know anything about me, Stacey.",AmerricanHistoryX
65,AmericanHistoryX(1998)_898,1566625000,0,- Are you Danny's brother? - Yeah.,AmerricanHistoryX
66,AmericanHistoryX(1998)_899,1566625000,0,Will you tell him Lizzy's looking for him?,AmerricanHistoryX
67,AmericanHistoryX(1998)_900,1566625000,0,Thank you.,AmerricanHistoryX
68,AmericanHistoryX(1998)_901,1566625000,2,"We'll let the niggers, kikes, and spics grab for the pie.",AmerricanHistoryX
69,AmericanHistoryX(1998)_902,1566625000,0,Can't blame 'em.,AmerricanHistoryX
70,AmericanHistoryX(1998)_903,1566625000,0,"Course, they're gonna have to fight to get it.",AmerricanHistoryX
71,AmericanHistoryX(1998)_904,1566625000,1,And if we scare the fuck out of people...,AmerricanHistoryX
72,AmericanHistoryX(1998)_905,1566625000,0,"and a few people get killed in the process, so be it.",AmerricanHistoryX
73,AmericanHistoryX(1998)_906,1566625000,0,"Gonna put that in your paper, Danny?",AmerricanHistoryX
74,AmericanHistoryX(1998)_907,1566625000,0,"Hey, man.",AmerricanHistoryX
75,AmericanHistoryX(1998)_908,1566625000,0,"Well, look who's here. The return of the soldier.",AmerricanHistoryX
76,AmericanHistoryX(1998)_909,1566625000,0,"What are you doing here, Danny?",AmerricanHistoryX
77,AmericanHistoryX(1998)_910,1566625000,0,"Come on, man. I had to check it out.",AmerricanHistoryX
78,AmericanHistoryX(1998)_911,1566625000,0,You knew I was gonna come.,AmerricanHistoryX
79,AmericanHistoryX(1998)_912,1566625000,0,"Let the kid alone, Derek. He knows when to go to bed.",AmerricanHistoryX
80,AmericanHistoryX(1998)_1243,1566625009,0,I stole a TV from a store next to a doughnut shop.,AmerricanHistoryX
81,AmericanHistoryX(1998)_1244,1566625009,0,"I ran out, the owner's right behind me yelling.",AmerricanHistoryX
82,AmericanHistoryX(1998)_1245,1566625009,0,Bam! I run into three cops.,AmerricanHistoryX
83,AmericanHistoryX(1998)_1246,1566625009,0,I told you it was embarrassing. You're laughing.,AmerricanHistoryX
84,AmericanHistoryX(1998)_1247,1566625009,0,"Wait a sec, wait a sec.",AmerricanHistoryX
85,AmericanHistoryX(1998)_1248,1566625009,0,That don't make sense.,AmerricanHistoryX
86,AmericanHistoryX(1998)_1249,1566625009,0,"Nah, you didn't get six years for stealing a TV. Come on.",AmerricanHistoryX
87,AmericanHistoryX(1998)_1250,1566625009,0,"I come out, the police officer grabs my arm...",AmerricanHistoryX
88,AmericanHistoryX(1998)_1251,1566625009,0,the TV falls on his foot and breaks it.,AmerricanHistoryX
89,AmericanHistoryX(1998)_1252,1566625009,0,They said I threw the TV at him. Assault. Six years.,AmerricanHistoryX
90,AmericanHistoryX(1998)_1253,1566625009,0,Come on. Tell the truth. You chucked it at him.,AmerricanHistoryX
91,AmericanHistoryX(1998)_1254,1566625009,0,"Like I said, I came out of the store...",AmerricanHistoryX
92,AmericanHistoryX(1998)_1255,1566625009,0,"he grabbed my arm, it fell on his foot.",AmerricanHistoryX
93,AmericanHistoryX(1998)_1256,1566625009,0,Come on now.,AmerricanHistoryX
94,AmericanHistoryX(1998)_1257,1566625009,0,"What you got for me, huh?",AmerricanHistoryX
95,AmericanHistoryX(1998)_1258,1566625009,0,"There you go, baby!",AmerricanHistoryX
96,AmericanHistoryX(1998)_1259,1566625009,0,Yeah! That's what I'm talking about.,AmerricanHistoryX
97,AmericanHistoryX(1998)_1260,1566625009,1,Fuck you!,AmerricanHistoryX
98,AmericanHistoryX(1998)_1261,1566625009,0,Give me a towel. Hold him.,AmerricanHistoryX
99,AmericanHistoryX(1998)_1262,1566625009,2,"You wanna be a nigger, sweet boy?",AmerricanHistoryX
100,AmericanHistoryX(1998)_1263,1566625009,1,- Fuck you! - We gonna treat you like one.,AmerricanHistoryX
101,AmericanHistoryX(1998)_1264,1566625009,0,- No. - Come on.,AmerricanHistoryX
102,AmericanHistoryX(1998)_1265,1566625009,0,"Come on, give it to him!",AmerricanHistoryX
103,AmericanHistoryX(1998)_1266,1566625009,1,Fuck you!,AmerricanHistoryX
104,AmericanHistoryX(1998)_1267,1566625009,0,That was real sweet.,AmerricanHistoryX
105,AmericanHistoryX(1998)_1268,1566625009,1,Fuck you!,AmerricanHistoryX
106,AmericanHistoryX(1998)_1269,1566625009,0,How is he?,AmerricanHistoryX
107,AmericanHistoryX(1998)_1270,1566625009,0,"Well, he took six stitches.",AmerricanHistoryX
108,AmericanHistoryX(1998)_1271,1566625009,0,"Man, what the hell are you doing here, anyway?",AmerricanHistoryX
109,AmericanHistoryX(1998)_1272,1566625009,0,"I came to talk about Danny, but we don't have to do that now.",AmerricanHistoryX
110,AmericanHistoryX(1998)_1273,1566625009,0,I brought you some books.,AmerricanHistoryX
111,AmericanHistoryX(1998)_1274,1566625009,0,"What about him, you know? Don't keep me in suspense.",AmerricanHistoryX
112,AmericanHistoryX(1998)_1275,1566625009,0,He's headed right where you are.,AmerricanHistoryX
113,AmericanHistoryX(1998)_1276,1566625009,0,You know what? My mother already laid this trip on me.,AmerricanHistoryX
114,AmericanHistoryX(1998)_1277,1566625009,0,Danny's not my responsibility.,AmerricanHistoryX
115,AmericanHistoryX(1998)_1278,1566625009,0,What do you expect me to do with that?,AmerricanHistoryX
116,AmericanHistoryX(1998)_1279,1566625009,0,It doesn't help me. Am I supposed to feel guilty?,AmerricanHistoryX
117,AmericanHistoryX(1998)_1280,1566625009,0,I don't want you to do anything.,AmerricanHistoryX
118,AmericanHistoryX(1998)_1281,1566625009,0,I need to know the truth about how you feel.,AmerricanHistoryX
119,AmericanHistoryX(1998)_1282,1566625009,0,You think I want him in here?,AmerricanHistoryX
120,AmericanHistoryX(1998)_373,1566624988,1,"None of them are fucking all right, OK?",AmerricanHistoryX
121,AmericanHistoryX(1998)_374,1566624988,1,They're all a bunch of fucking freeloaders.,AmerricanHistoryX
122,AmericanHistoryX(1998)_375,1566624988,0,We don't know 'em. We don't want to know 'em.,AmerricanHistoryX
123,AmericanHistoryX(1998)_376,1566624988,1,They're the fucking enemy.,AmerricanHistoryX
124,AmericanHistoryX(1998)_377,1566624988,0,What don't you like about them...,AmerricanHistoryX
125,AmericanHistoryX(1998)_378,1566624988,1,and say it with some fucking conviction.,AmerricanHistoryX
126,AmericanHistoryX(1998)_379,1566624988,2,I hate the fact it's cool to be black these days.,AmerricanHistoryX
127,AmericanHistoryX(1998)_380_381,1566624988,2,Good. I hate this hip-hop influence on white fucking suburbia.,AmerricanHistoryX
128,AmericanHistoryX(1998)_382_383,1566624988,1,Good. I hate Tabitha Soren and her Zionist MTV fucking pigs...,AmerricanHistoryX
129,AmericanHistoryX(1998)_384,1566624988,0,telling us we should get along.,AmerricanHistoryX
130,AmericanHistoryX(1998)_385,1566624988,1,"Save the rhetorical bullshit, Hillary Rodham Clinton...",AmerricanHistoryX
131,AmericanHistoryX(1998)_386,1566624988,1,'cause it ain't gonna fucking happen.,AmerricanHistoryX
132,AmericanHistoryX(1998)_387,1566624988,0,That's some of the best shit I've ever heard.,AmerricanHistoryX
133,AmericanHistoryX(1998)_388,1566624988,0,"I feel sorry for you, Danny.",AmerricanHistoryX
134,AmericanHistoryX(1998)_389,1566624988,0,"You don't believe any of that shit, right?",AmerricanHistoryX
135,AmericanHistoryX(1998)_390,1566624988,1,Shut up.,AmerricanHistoryX
136,AmericanHistoryX(1998)_391,1566624988,1,"No. Get out of the house now, you piece of shit.",AmerricanHistoryX
137,AmericanHistoryX(1998)_392,1566624988,0,"Is that any way to talk to a guest, a friend?",AmerricanHistoryX
138,AmericanHistoryX(1998)_393,1566624988,0,"Derek hates you, and you don't realize it.",AmerricanHistoryX
139,AmericanHistoryX(1998)_394,1566624988,0,How do you know who I hate?,AmerricanHistoryX
140,AmericanHistoryX(1998)_395,1566624988,0,Back from the dead. God bless Jesus Christ.,AmerricanHistoryX
141,AmericanHistoryX(1998)_396,1566624988,0,"God, I think you lost weight.",AmerricanHistoryX
142,AmericanHistoryX(1998)_397,1566624988,0,I can get my arms almost all the way around you.,AmerricanHistoryX
143,AmericanHistoryX(1998)_398,1566624988,0,"Fifty fucking pounds, man. Look at this hair. Holy shit.",AmerricanHistoryX
144,AmericanHistoryX(1998)_399,1566624988,0,I told him it's gotta go.,AmerricanHistoryX
145,AmericanHistoryX(1998)_400,1566624988,0,Grab your jacket. Let's get the fuck out of here.,AmerricanHistoryX
146,AmericanHistoryX(1998)_401,1566624988,0,I want to talk to him. One second.,AmerricanHistoryX
147,AmericanHistoryX(1998)_402,1566624988,1,"Hey, listen. Did you pull some shit in school today?",AmerricanHistoryX
148,AmericanHistoryX(1998)_403,1566624988,0,- Just the usual. - This kid is awesome as hell.,AmerricanHistoryX
149,AmericanHistoryX(1998)_404,1566624988,0,"Did you turn in a paper on ""Mein Kampf""?",AmerricanHistoryX
150,AmericanHistoryX(1998)_405,1566624988,0,"- Sweeney shit his pants. - He did, man.",AmerricanHistoryX
151,AmericanHistoryX(1998)_406,1566624988,0,Was that your idea or did Cameron put you up to that?,AmerricanHistoryX
152,AmericanHistoryX(1998)_407,1566624988,0,No. I thought it would be cool. How'd you know?,AmerricanHistoryX
153,AmericanHistoryX(1998)_408,1566624988,0,It doesn't matter how I knew.,AmerricanHistoryX
154,AmericanHistoryX(1998)_409,1566624988,0,This kid is smart as hell.,AmerricanHistoryX
155,AmericanHistoryX(1998)_410,1566624988,0,Was that Sweeney on the phone?,AmerricanHistoryX
156,AmericanHistoryX(1998)_411,1566624988,0,Sweeney called and told me.,AmerricanHistoryX
157,AmericanHistoryX(1998)_412,1566624988,2,"God, I hate that fucking nigger, man.",AmerricanHistoryX
158,AmericanHistoryX(1998)_413,1566624988,1,He's gotta get a fucking life.,AmerricanHistoryX
159,AmericanHistoryX(1998)_414,1566624988,0,Sweeney's a good teacher.,AmerricanHistoryX
160,AmericanHistoryX(1998)_163,1566624983,0,"Look, I know this is tough, but how do you feel right now?",AmerricanHistoryX
161,AmericanHistoryX(1998)_164,1566624983,0,How do you think I feel?,AmerricanHistoryX
162,AmericanHistoryX(1998)_165,1566624983,0,- I think it's typical. - Typical how?,AmerricanHistoryX
163,AmericanHistoryX(1998)_166,1566624983,0,"Well, this country's becoming a haven for criminals...",AmerricanHistoryX
164,AmericanHistoryX(1998)_167,1566624983,0,so what do you expect?,AmerricanHistoryX
165,AmericanHistoryX(1998)_168,1566624983,0,Decent hard-working Americans like my dad...,AmerricanHistoryX
166,AmericanHistoryX(1998)_169,1566624983,0,are getting rubbed out by social parasites.,AmerricanHistoryX
167,AmericanHistoryX(1998)_170_171,1566624983,2,"Parasites? Blacks, browns, yellow, whatever.",AmerricanHistoryX
168,AmericanHistoryX(1998)_172,1566624983,0,I don't understand.,AmerricanHistoryX
169,AmericanHistoryX(1998)_173,1566624983,0,You think maybe your father's murder was race-related?,AmerricanHistoryX
170,AmericanHistoryX(1998)_174,1566624983,0,"Yeah, it's race-related.",AmerricanHistoryX
171,AmericanHistoryX(1998)_175,1566624983,0,Every problem in this country is race-related.,AmerricanHistoryX
172,AmericanHistoryX(1998)_176,1566624983,0,"Not just crime. It's immigration, AIDS, welfare.",AmerricanHistoryX
173,AmericanHistoryX(1998)_177,1566624983,0,Those are problems of the black community...,AmerricanHistoryX
174,AmericanHistoryX(1998)_178,1566624983,0,"the Hispanic community, the Asian community.",AmerricanHistoryX
175,AmericanHistoryX(1998)_179,1566624983,0,They're not white problems.,AmerricanHistoryX
176,AmericanHistoryX(1998)_180,1566624983,0,Aren't those really issues that deal more with poverty?,AmerricanHistoryX
177,AmericanHistoryX(1998)_181,1566624983,0,No. They're not products of their environments.,AmerricanHistoryX
178,AmericanHistoryX(1998)_182,1566624983,1,Minorities don't give two shits about this country.,AmerricanHistoryX
179,AmericanHistoryX(1998)_183,1566624983,0,"They come here to exploit it, not to embrace it.",AmerricanHistoryX
180,AmericanHistoryX(1998)_184,1566624983,0,Millions of white Europeans came here and flourished...,AmerricanHistoryX
181,AmericanHistoryX(1998)_185,1566624983,0,within a generation.,AmerricanHistoryX
182,AmericanHistoryX(1998)_186,1566624983,1,What the fuck is the matter with these people?,AmerricanHistoryX
183,AmericanHistoryX(1998)_187,1566624983,0,They have to go around shooting at firemen.,AmerricanHistoryX
184,AmericanHistoryX(1998)_188,1566624983,0,What does this have to do with the murder of your father?,AmerricanHistoryX
185,AmericanHistoryX(1998)_189,1566624983,0,Because my father was murdered doing his job!,AmerricanHistoryX
186,AmericanHistoryX(1998)_190,1566624983,2,Putting out a fire in a fucking nigger neighborhood...,AmerricanHistoryX
187,AmericanHistoryX(1998)_191,1566624983,1,he shouldn't have given a shit about.,AmerricanHistoryX
188,AmericanHistoryX(1998)_192,1566624983,1,He got shot by a fucking drug dealer...,AmerricanHistoryX
189,AmericanHistoryX(1998)_193,1566624983,0,who probably still collects a welfare check.,AmerricanHistoryX
190,AmericanHistoryX(1998)_194,1566624983,0,Derek Vinyard was quietly released from Chino...,AmerricanHistoryX
191,AmericanHistoryX(1998)_195,1566624983,0,early this morning after serving three and some odd years.,AmerricanHistoryX
192,AmericanHistoryX(1998)_196,1566624983,0,I think this is something we gotta keep an eye on.,AmerricanHistoryX
193,AmericanHistoryX(1998)_197,1566624983,0,If something happens to him...,AmerricanHistoryX
194,AmericanHistoryX(1998)_198,1566624983,0,things could get very ugly down by the beach.,AmerricanHistoryX
195,AmericanHistoryX(1998)_199,1566624983,0,Just keep it low.,AmerricanHistoryX
196,AmericanHistoryX(1998)_200,1566624983,0,Venice Beach didn't always look like this.,AmerricanHistoryX
197,AmericanHistoryX(1998)_201,1566624983,0,It used to be a great neighborhood.,AmerricanHistoryX
198,AmericanHistoryX(1998)_202,1566624983,0,The boardwalk's always been a dump...,AmerricanHistoryX
199,AmericanHistoryX(1998)_203,1566624983,0,but when my dad moved us out here...,AmerricanHistoryX
200,AmericanHistoryX(1998)_1405,1566625013,0,- No. Thank you. - You sure?,AmerricanHistoryX
201,AmericanHistoryX(1998)_1406,1566625013,0,Yeah. This is good. Thank you.,AmerricanHistoryX
202,AmericanHistoryX(1998)_1407,1566625013,0,"All right. Come on, let's go.",AmerricanHistoryX
203,AmericanHistoryX(1998)_1408,1566625013,0,Good night.,AmerricanHistoryX
204,AmericanHistoryX(1998)_1409,1566625013,0,"I'm gonna take a shower, all right?",AmerricanHistoryX
205,AmericanHistoryX(1998)_1410,1566625013,0,It's hard to look back...,AmerricanHistoryX
206,AmericanHistoryX(1998)_1411,1566625013,0,and see the truth about people you love.,AmerricanHistoryX
207,AmericanHistoryX(1998)_1412,1566625013,0,I think if you asked Derek why it all went the way it did...,AmerricanHistoryX
208,AmericanHistoryX(1998)_1413,1566625013,0,and where it all started...,AmerricanHistoryX
209,AmericanHistoryX(1998)_1414,1566625013,0,he'd still say it started when our father was murdered.,AmerricanHistoryX
210,AmericanHistoryX(1998)_1415,1566625013,0,"The truth is, it started earlier.",AmerricanHistoryX
211,AmericanHistoryX(1998)_1416,1566625013,0,Are we all meeting for the game tonight?,AmerricanHistoryX
212,AmericanHistoryX(1998)_1417_1418,1566625013,0,"Definitely. All right, Ben's Burger at 7:00...",AmerricanHistoryX
213,AmericanHistoryX(1998)_1419,1566625013,0,then we go watch the big guy play.,AmerricanHistoryX
214,AmericanHistoryX(1998)_1420,1566625013,0,Psyching up for the game?,AmerricanHistoryX
215,AmericanHistoryX(1998)_1421,1566625013,0,I'm always ready for that. I got an English exam.,AmerricanHistoryX
216,AmericanHistoryX(1998)_1422,1566625013,0,I'm having a heart attack. I'm not ready.,AmerricanHistoryX
217,AmericanHistoryX(1998)_1423,1566625013,0,"What's the matter? Afraid you'll get a ""B""?",AmerricanHistoryX
218,AmericanHistoryX(1998)_1424,1566625013,0,Might do you good. B-minus.,AmerricanHistoryX
219,AmericanHistoryX(1998)_1425,1566625013,0,"Hey, don't laugh. This guy is different.",AmerricanHistoryX
220,AmericanHistoryX(1998)_1426,1566625013,0,Dr. Sweeney. This guy's unbelievable.,AmerricanHistoryX
221,AmericanHistoryX(1998)_1427,1566625013,0,Unbelievable. I've never had a teacher like this.,AmerricanHistoryX
222,AmericanHistoryX(1998)_1428,1566625013,0,He's got two Ph. D.s.,AmerricanHistoryX
223,AmericanHistoryX(1998)_1429,1566625013,0,I don't know what he's doing teaching at our school.,AmerricanHistoryX
224,AmericanHistoryX(1998)_1430,1566625013,0,What's he got you reading?,AmerricanHistoryX
225,AmericanHistoryX(1998)_1431_1432,1566625013,0,"We got this essay exam on ""Native Son."" ""Native Son""? I don't know that.",AmerricanHistoryX
226,AmericanHistoryX(1998)_1433,1566625013,0,That's a big surprise.,AmerricanHistoryX
227,AmericanHistoryX(1998)_1434,1566625013,0,What? I read.,AmerricanHistoryX
228,AmericanHistoryX(1998)_1435,1566625013,0,"Honey, they don't teach Tom Clancy in school.",AmerricanHistoryX
229,AmericanHistoryX(1998)_1436,1566625013,0,"Well, they don't.",AmerricanHistoryX
230,AmericanHistoryX(1998)_1437,1566625013,0,"So what is this ""Native Son""?",AmerricanHistoryX
231,AmericanHistoryX(1998)_1438,1566625013,0,It's this book about this black guy.,AmerricanHistoryX
232,AmericanHistoryX(1998)_1439,1566625013,0,We're doing this whole black literature unit.,AmerricanHistoryX
233,AmericanHistoryX(1998)_1440,1566625013,0,Is it Black History Month?,AmerricanHistoryX
234,AmericanHistoryX(1998)_1441,1566625013,0,"No, it's just this guy Sweeney, you know?",AmerricanHistoryX
235,AmericanHistoryX(1998)_1442,1566625013,0,It's part of the course now.,AmerricanHistoryX
236,AmericanHistoryX(1998)_1443_1444,1566625013,0,What? Nothing. It's just...,AmerricanHistoryX
237,AmericanHistoryX(1998)_1445,1566625013,0,It's everywhere I look now.,AmerricanHistoryX
238,AmericanHistoryX(1998)_1446_1447,1566625013,0,What? This affirmative blacktion.,AmerricanHistoryX
239,AmericanHistoryX(1998)_1448,1566625013,0,A few new books doesn't qualify as affirmative black action.,AmerricanHistoryX
240,AmericanHistoryX(1998)_1576,1566625017,0,Just stay out of it.,AmerricanHistoryX
241,AmericanHistoryX(1998)_1577,1566625017,0,Listen. I saw a car cruising by the house last night...,AmerricanHistoryX
242,AmericanHistoryX(1998)_1578,1566625017,0,when I pulled out of there with Seth.,AmerricanHistoryX
243,AmericanHistoryX(1998)_1579,1566625017,0,"If you get home before me today, give a look around the street.",AmerricanHistoryX
244,AmericanHistoryX(1998)_1580,1566625017,0,Make sure there's nothing going on.,AmerricanHistoryX
245,AmericanHistoryX(1998)_1581,1566625017,0,"Man, this is bad.",AmerricanHistoryX
246,AmericanHistoryX(1998)_1582,1566625017,0,"- They're after you, man. - It'll cool off.",AmerricanHistoryX
247,AmericanHistoryX(1998)_1583,1566625017,0,"If I made it through Chino, this should be a piece of cake.",AmerricanHistoryX
248,AmericanHistoryX(1998)_1584,1566625017,0,You gonna be OK?,AmerricanHistoryX
249,AmericanHistoryX(1998)_1585,1566625017,0,What are you gonna do?,AmerricanHistoryX
250,AmericanHistoryX(1998)_1586,1566625017,0,"I'll work it out. Keep your head up, all right?",AmerricanHistoryX
251,AmericanHistoryX(1998)_1587,1566625017,0,Things are gonna be fine. It's gonna be fine.,AmerricanHistoryX
252,AmericanHistoryX(1998)_1588,1566625017,0,Go turn that paper in.,AmerricanHistoryX
253,AmericanHistoryX(1998)_1589,1566625017,0,All right. See ya.,AmerricanHistoryX
254,AmericanHistoryX(1998)_1590,1566625017,0,Come here.,AmerricanHistoryX
255,AmericanHistoryX(1998)_1591,1566625017,0,I'll see you at home.,AmerricanHistoryX
256,AmericanHistoryX(1998)_1592,1566625017,0,All right?,AmerricanHistoryX
257,AmericanHistoryX(1998)_1593,1566625017,0,"Yeah, I'll see you. Good luck, all right?",AmerricanHistoryX
258,AmericanHistoryX(1998)_1594,1566625017,0,- Yeah. - See you later.,AmerricanHistoryX
259,AmericanHistoryX(1998)_1595,1566625017,0,- Gonna be late. - We better go.,AmerricanHistoryX
260,AmericanHistoryX(1998)_1596,1566625017,0,All right. Come on.,AmerricanHistoryX
261,AmericanHistoryX(1998)_1597_1598,1566625017,0,Bye. I'll catch up with you. See you later.,AmerricanHistoryX
262,AmericanHistoryX(1998)_1599,1566625017,0,Get out of my way!,AmerricanHistoryX
263,AmericanHistoryX(1998)_1600,1566625017,0,All right! Let him go!,AmerricanHistoryX
264,AmericanHistoryX(1998)_1601,1566625017,0,"Oh, no.",AmerricanHistoryX
265,AmericanHistoryX(1998)_1602,1566625017,0,"Aw, Jesus.",AmerricanHistoryX
266,AmericanHistoryX(1998)_1603,1566625017,0,"Oh, Jesus.",AmerricanHistoryX
267,AmericanHistoryX(1998)_1604,1566625017,0,"God, what did I do?",AmerricanHistoryX
268,AmericanHistoryX(1998)_1605,1566625017,0,So I guess this is where I tell you what I learned.,AmerricanHistoryX
269,AmericanHistoryX(1998)_1606,1566625017,0,"My conclusion, right?",AmerricanHistoryX
270,AmericanHistoryX(1998)_1607,1566625017,0,"Well, my conclusion is hate is baggage.",AmerricanHistoryX
271,AmericanHistoryX(1998)_1608,1566625017,0,Life's too short to be pissed off all the time.,AmerricanHistoryX
272,AmericanHistoryX(1998)_1609,1566625017,0,It's just not worth it.,AmerricanHistoryX
273,AmericanHistoryX(1998)_1610,1566625017,0,Derek says it's always good to end a paper with a quote.,AmerricanHistoryX
274,AmericanHistoryX(1998)_1611,1566625017,0,He says someone else has already said it best...,AmerricanHistoryX
