,movie_id,batch_id,majority_answer,text,movie_name
3236,Django_32_33,4411352577,0,Django. Then you are exactly the one I'm looking for.,Django_Unchained
3237,Django_34,4411352577,0,Do you know who the Brittle Brothers are?,Django_Unchained
3238,Django_35,4411352577,0,Who are they?,Django_Unchained
3239,Django_36,4411352577,0,Big John.,Django_Unchained
3240,Django_37_38_39,4411352577,0,Ellis. Roger. Sometime they call him...,Django_Unchained
3241,Django_40,4411352577,0,Lil Raj.,Django_Unchained
3242,Django_41,4411352577,0,They was overseers at the Carrucan plantation.,Django_Unchained
3243,Django_42,4411352577,0,Not anymore.,Django_Unchained
3244,Django_43,4411352577,0,Tell me...,Django_Unchained
3245,Django_44_45,4411352577,0,"if you were to see any of these three gentlemen again, would you recognize them? Hey.",Django_Unchained
3246,Django_46,4411352577,0,Stop talking to him like that.,Django_Unchained
3247,Django_47,4411352577,0,Like What?,Django_Unchained
3248,Django_48,4411352577,0,Like that.,Django_Unchained
3249,Django_49,4411352577,0,"My good man, I'm simply trying to ascertain...",Django_Unchained
3250,Django_50,4411352578,0,"Speak English, goddamn it.",Django_Unchained
3251,Django_51,4411352578,0,Everybody calm down.,Django_Unchained
3252,Django_52_53,4411352578,0,"I'm simply a customer, trying to conduct a transaction.",Django_Unchained
3253,Django_54,4411352578,0,I don't care.,Django_Unchained
3254,Django_55,4411352578,0,"No sale. Now, off with you.",Django_Unchained
3255,Django_56,4411352578,0,Don't be ridiculous. Of course they're for sale.,Django_Unchained
3256,Django_57,4411352578,0,Move it.,Django_Unchained
3257,Django_58_59_60,4411352578,0,"My good man, did you simply get carried away with your dramatic gesture or are you pointing your weapon at me with lethal intention?",Django_Unchained
3258,Django_61,4411352578,0,"Last chance, fancy pants.",Django_Unchained
3259,Django_62,4411352578,0,"Oh, very well.",Django_Unchained
3260,Django_63_64_65,4411352578,0,"I'm sorry to put a bullet in your beast, but I didn't want you to do anything rash before you had a moment to come to your senses.",Django_Unchained
3261,Django_66,4411352578,1,You goddamn son of a bitch!,Django_Unchained
3262,Django_67,4411352578,0,You shot Roscoe! Well...,Django_Unchained
3263,Django_68,4411352578,0,And you killed Ace!,Django_Unchained
3264,Django_69,4411352578,0,I only shot your brother once he threatened to shoot me.,Django_Unchained
3265,Django_70,4411352578,0,"And I do believe I have... one, two, three, four...",Django_Unchained
3266,Django_71_72,4411352578,0,"five witnesses, who can attest to that fact.",Django_Unchained
3267,Django_73,4411352578,0,Damn leg's busted!,Django_Unchained
3268,Django_74,4411352578,0,No doubt.,Django_Unchained
3269,Django_75_76,4411352578,0,"Now, if you could keep your caterwauling down to a minimum, I'd like to finish my line of inquiry with young Django.",Django_Unchained
3270,Django_77,4411352578,1,God-fucking-damn it!,Django_Unchained
3271,Django_78,4411352578,0,As I was saying...,Django_Unchained
3272,Django_79_80,4411352578,0,"if you were to see the Brittle Brothers, again you could recognize them?",Django_Unchained
3273,Django_81_82,4411352578,0,Yeah. Sold American!,Django_Unchained
3274,Django_83,4411352578,0,"So, Mr. Speck?",Django_Unchained
3275,Django_84,4411352578,0,Mr. Speck? How much for young Django here?,Django_Unchained
3276,Django_85,4411352578,0,That iron is nasty business.,Django_Unchained
3277,Django_86,4411352578,0,"Oh, could you hold this for a moment?",Django_Unchained
3278,Django_87,4411352578,0,Thank you.,Django_Unchained
3279,Django_88_89,4411352578,0,Django? Get up on that horse.,Django_Unchained
3280,Django_90_91,4411352578,0,"Also, if I were you, I'd take that winter coat the dear departed Speck left behind.",Django_Unchained
3281,Django_92_93,4411352578,2,Nigger! Don't you touch my brother's coat.,Django_Unchained
3282,Django_94,4411352578,0,Goddamn it!,Django_Unchained
3283,Django_95,4411352578,0,One hundred...,Django_Unchained
3284,Django_96_97_98,4411352578,0,ten... 20... and five...,Django_Unchained
3285,Django_99,4411352578,0,for young Django here.,Django_Unchained
3286,Django_100_101,4411352578,0,"And since he won't be needing it anymore, I'd like to purchase your brother's nag.",Django_Unchained
3287,Django_102_103_104,4411352578,0,"Also, Mr. Speck, I'm afraid I will require a bill of sale.",Django_Unchained
3288,Django_105,4411352578,0,Do you have one?,Django_Unchained
3289,Django_106,4411352578,0,"You go to hell, dentist.",Django_Unchained
3290,Django_107,4411352579,0,I thought not.,Django_Unchained
3291,Django_108,4411352579,0,No worries.,Django_Unchained
3292,Django_109,4411352579,0,I come prepared.,Django_Unchained
3293,Django_110,4411352579,0,Thank you.,Django_Unchained
3294,Django_111_112,4411352579,0,"This will serve nicely, as a bill of sale.",Django_Unchained
3295,Django_113,4411352579,0,"Now, as to you poor devils.",Django_Unchained
3296,Django_114_115_116,4411352579,0,"So, as I see it, when it comes to the subject of what to do next, you gentlemen have...",Django_Unchained
3297,Django_117,4411352579,0,two choices.,Django_Unchained
3298,Django_118_119_120_121,4411352579,0,"One. Once I'm gone, you could lift that beast off the remaining Speck, then carry him to the nearest town.",Django_Unchained
3299,Django_122,4411352579,0,Which would be at least 37 miles back the way you came.,Django_Unchained
3300,Django_123,4411352579,0,Or two.,Django_Unchained
3301,Django_124_125_126_127_128,4411352579,0,"You could unshackle yourselves, take that rifle, put a bullet in his head, bury the two of them deep, and then make your way to a more enlightened area of this country.",Django_Unchained
3302,Django_129,4411352579,0,Choice is yours.,Django_Unchained
3303,Django_130_131,4411352579,0,"And on the off chance there are any astronomy aficionados amongst you, the North Star is that one.",Django_Unchained
3304,Django_132_133,4411352579,0,"Tada. Now wait a minute, fellas.",Django_Unchained
3305,Django_134,4411352579,0,Let's talk about this!,Django_Unchained
3306,Django_135,4411352579,0,You got to be reasonable in a situation like this!,Django_Unchained
3307,Django_136,4411352579,0,I'm not a bad guy. I'm just doing my job!,Django_Unchained
3308,Django_137_138,4411352579,0,"Blueberry, didn't I give you my last apple?",Django_Unchained
3309,Django_139,4411352579,0,"Tell you what, boys.",Django_Unchained
3310,Django_140_141,4411352579,0,"Take me to the doc in El Paso, I'll get you your freedom.",Django_Unchained
3311,Django_142,4411352579,0,"No. No, please...",Django_Unchained
3312,Django_143,4411352579,0,"Alright, now.",Django_Unchained
3313,Django_144_145,4411352579,0,"I'd like you to take two of these tonight, and then in the morning...",Django_Unchained
3314,Django_146,4411352579,2,That's a nigger on a horse.,Django_Unchained
3315,Django_147,4411352579,0,What's everybody staring at?,Django_Unchained
3316,Django_148,4411352579,2,They ain't never seen no nigger on a horse before.,Django_Unchained
3317,Django_149,4411352579,0,"Good morning, innkeeper!",Django_Unchained
3318,Django_150,4411352579,0,Two beers for two weary travelers.,Django_Unchained
3319,Django_151,4411352579,0,It's still a bit early.,Django_Unchained
3320,Django_152,4411352579,0,We won't be open for another hour.,Django_Unchained
3321,Django_153,4411352579,0,"By then, we'll be serving breakfast.",Django_Unchained
3322,Django_154,4411352579,0,"What the hell you think you're doing, boy?",Django_Unchained
3323,Django_155,4411352579,2,Get that nigger outta here!,Django_Unchained
3324,Django_156,4411352579,0,Help! Help!,Django_Unchained
3325,Django_157_158_159,4411352579,0,"Innkeeper! Remember, get the sheriff, not the marshal.",Django_Unchained
3326,Django_160,4411352579,0,Sheriff! Help!,Django_Unchained
3327,Django_161_162,4411352579,0,Alas. Now we must act as our own bartender.,Django_Unchained
3328,Django_163,4411352579,0,"Sit down, my boy.",Django_Unchained
3329,Django_164,4411352579,0,What kind of dentist are you?,Django_Unchained
3330,Django_165,4411352580,0,"Despite that cart, I haven't practiced dentistry in five years.",Django_Unchained
3331,Django_166,4411352580,0,"But these days, I practice a new profession...",Django_Unchained
3332,Django_167,4411352580,0,bounty hunter.,Django_Unchained
3333,Django_168,4411352580,0,Do you know what a bounty hunter is?,Django_Unchained
3334,Django_169_170_171_172,4411352580,0,"No. Well... the way the slave trade deals in human lives for cash, a bounty hunter deals in corpses.",Django_Unchained
3335,Django_173_174_175,4411352580,0,Hat. Prost. The state places a bounty on a man's head.,Django_Unchained
3336,Django_176,4411352580,0,"I track that man, I find that man, I kill that man.",Django_Unchained
3337,Django_177,4411352580,0,"After I've killed him, I transport that man's corpse back to the authorities.",Django_Unchained
3338,Django_178,4411352580,0,Sometimes that's easier said than done.,Django_Unchained
3339,Django_179_180_181,4411352580,0,"I show that corpse to the authorities, proving yes, indeed, I truly have killed him, at which point the authorities pay me the bounty.",Django_Unchained
3340,Django_182_183,4411352580,0,"So, like slavery, it's a flesh for cash business.",Django_Unchained
3341,Django_184,4411352580,0,What's a bounty?,Django_Unchained
3342,Django_185,4411352580,0,It's like a reward.,Django_Unchained
3343,Django_186,4411352580,0,You kill people?,Django_Unchained
3344,Django_187,4411352580,0,And they give you a reward?,Django_Unchained
3345,Django_188,4411352580,0,"Certain people, yeah.",Django_Unchained
3346,Django_189,4411352580,0,Bad people?,Django_Unchained
3347,Django_190,4411352580,0,"Badder they are, bigger the reward.",Django_Unchained
3348,Django_191,4411352580,0,Which brings me to you.,Django_Unchained
3349,Django_192,4411352580,0,"And I must admit, I'm at a bit of a quandary when it comes to you.",Django_Unchained
3350,Django_193,4411352580,0,"On one hand, I despise slavery.",Django_Unchained
3351,Django_194_195,4411352580,0,"On the other hand, I need your help.",Django_Unchained
3352,Django_196,4411352580,0,"If you're not in a position to refuse, all the better.",Django_Unchained
3353,Django_197_198,4411352580,0,"So, for the time being, I'm gonna make this slavery malarkey work to my benefit.",Django_Unchained
3354,Django_199_200_201,4411352580,0,"Still, having said that, I feel guilty.",Django_Unchained
3355,Django_202_203,4411352580,0,"So, I would like the two of us to enter into an agreement.",Django_Unchained
3356,Django_204,4411352580,0,I'm looking for the Brittle Brothers.,Django_Unchained
3357,Django_205_206_207,4411352580,0,"However, at this endeavor, I'm at a slight disadvantage, insofar as I don't know what they look like.",Django_Unchained
3358,Django_208,4411352580,0,But you do.,Django_Unchained
3359,Django_209,4411352580,0,Don't ya?,Django_Unchained
3360,Django_210,4411352580,0,I know what they look like alright.,Django_Unchained
3361,Django_211_212,4411352580,0,Good. So here's my agreement.,Django_Unchained
3362,Django_213,4411352580,0,You travel with me until we find them. Where we going?,Django_Unchained
3363,Django_214_215,4411352580,0,"I hear at least two of them are overseeing up in Gatlinburg, but I don't know where.",Django_Unchained
3364,Django_216_217,4411352580,0,That means we visit every plantation in Gatlinburg till we find them.,Django_Unchained
3365,Django_218_219_220,4411352580,0,"And when we find them, you point them out, and I kill them.",Django_Unchained
3366,Django_221_222_223,4411352580,0,"You do that, I agree to give you your freedom, $25 per Brittle Brother.",Django_Unchained
3367,Django_224,4411352580,0,That's $75.,Django_Unchained
3368,Django_225_226,4411352580,0,"And as if on cue, here comes the sheriff.",Django_Unchained
3369,Django_227,4411352580,0,"Ok, boys.",Django_Unchained
3370,Django_228,4411352581,0,Fun's over.,Django_Unchained
3371,Django_229,4411352581,0,Come on out.,Django_Unchained
3372,Django_230_231,4411352581,0,"Alright folks, calm down.",Django_Unchained
3373,Django_232,4411352581,0,Go about your business.,Django_Unchained
3374,Django_233,4411352581,0,These jokers will be gone soon.,Django_Unchained
3375,Django_234_235,4411352581,0,"Now, why you all wanna come into my town and start trouble?",Django_Unchained
3376,Django_236,4411352581,0,Scare all these nice people.,Django_Unchained
3377,Django_237_238_239,4411352581,1,"You ain't got nothing better to do, than to come into Bill Sharp's town and show your ass?",Django_Unchained
3378,Django_240,4411352581,0,What'd you just do to our sheriff?,Django_Unchained
3379,Django_241,4411352581,0,Now you can get the marshal.,Django_Unchained
3380,Django_242_243_244,4411352581,0,Marshal! Marshal! Should we wait inside?,Django_Unchained
3381,Django_245,4411352581,0,Can we just leave?,Django_Unchained
3382,Django_246,4411352581,0,After you.,Django_Unchained
3383,Django_247,4411352581,0,Move that buckboard a long ways across the street from the saloon.,Django_Unchained
3384,Django_248,4411352581,0,"I want six men, six rifles behind it.",Django_Unchained
3385,Django_249,4411352581,0,"I want two men, two rifles up on this roof.",Django_Unchained
3386,Django_250,4411352581,0,"Two men, two rifles on that roof.",Django_Unchained
3387,Django_251,4411352581,0,All the barrels aimed at that front door.,Django_Unchained
3388,Django_252,4411352581,0,Somebody get poor Bill outta the goddamn street.,Django_Unchained
3389,Django_253,4411352581,0,You in the saloon!,Django_Unchained
3390,Django_254,4411352581,0,We got a hundred rifles aimed at every way out of that building.,Django_Unchained
3391,Django_255,4411352581,0,You got one chance to get out of this alive.,Django_Unchained
3392,Django_256_257,4411352581,2,"You and your nigger come out right now with your hands over your head, and I mean right now.",Django_Unchained
3393,Django_258,4411352581,0,Is this the marshal I have the pleasure of addressing?,Django_Unchained
3394,Django_259,4411352581,0,"Yes, it is.",Django_Unchained
3395,Django_260,4411352581,0,This is U.S. Marshal Gill Tatum.,Django_Unchained
3396,Django_261,4411352581,0,"Na wunderbar, marshal.",Django_Unchained
3397,Django_262_263_264_265_266,4411352581,0,"I have relieved myself of all weapons, and just as you have instructed, I am ready to step outside with my hands, raised above my head.",Django_Unchained
3398,Django_267_268_269_270_271,4411352581,0,"I trust as a representative of the criminal justice system of the United States of America, I shan't be shot down in the street by either you or your deputies before I've had my day in court.",Django_Unchained
3399,Django_272,4411352581,0,You mean like you did our sheriff.,Django_Unchained
3400,Django_273,4411352581,1,Shot him down like a dog in the street.,Django_Unchained
3401,Django_274,4411352581,0,"Yes, that's exactly what I mean.",Django_Unchained
3402,Django_275_276,4411352581,0,"Do I have your word as a lawman, not to shoot me down like a dog in the street?",Django_Unchained
3403,Django_277_278_279,4411352581,0,"Well, much as we'd all enjoy seeing something like that, ain't nobody gonna cheat the hangman in my town.",Django_Unchained
3404,Django_280,4411352581,0,"Fair enough, marshal.",Django_Unchained
3405,Django_281,4411352581,0,Here we come.,Django_Unchained
3406,Django_282,4411352581,0,They're a little tense out there.,Django_Unchained
3407,Django_283,4411352581,0,"So don't make any quick movements, and let me do the talking.",Django_Unchained
3408,Django_284,4411352581,0,Come ahead.,Django_Unchained
3409,Django_285,4411352581,0,You unarmed?,Django_Unchained
3410,Django_286,4411352582,0,"Yes, indeed we are.",Django_Unchained
3411,Django_287_288_289_290,4411352582,0,"Marshal Tatum, may I address you and your deputies, and apparently the entire town of Daughtrey, as to the incident that just occurred?",Django_Unchained
3412,Django_291,4411352582,0,Go on. Thank you.,Django_Unchained
3413,Django_292,4411352582,0,My name is Dr. King Schultz.,Django_Unchained
3414,Django_293,4411352582,0,"Like yourself marshal, I'm a servant of the court.",Django_Unchained
3415,Django_294_295_296_297_298,4411352582,0,"The man lying dead in the dirt, who the good people of Daughtrey saw fit to elect as their sheriff, who went by the name of Bill Sharp, is actually a wanted outlaw by the name of Willard Peck, with a price on his head of $200.",Django_Unchained
3416,Django_299,4411352582,0,"Now that's $200, dead or alive.",Django_Unchained
3417,Django_300,4411352582,0,The hell you say!,Django_Unchained
3418,Django_301,4411352582,0,I'm aware this is probably disconcerting news.,Django_Unchained
3419,Django_302_303_304,4411352582,0,"But I'm willing to wager, this man was elected sheriff sometime in the past two years?",Django_Unchained
3420,Django_305_306_307,4411352582,0,"Yeah. I know this, because three years ago, he was rustling cattle from the B.C.",Django_Unchained
3421,Django_308,4411352582,0,"Corrigan Cattle Company of Lubbock, Texas.",Django_Unchained
3422,Django_309_310_311_312,4411352582,0,"Now this, is a warrant, made out by Circuit Court Judge, Henry Allen Laudermilk of Austin, Texas.",Django_Unchained
3423,Django_313,4411352582,0,You're encouraged to wire him.,Django_Unchained
3424,Django_314_315,4411352582,0,"He'll back up who I am, and who your dear departed sheriff was.",Django_Unchained
3425,Django_316_317,4411352582,0,"In other words marshal, you owe me $200.",Django_Unchained
3426,Django_318,4411352582,0,I'll be damned.,Django_Unchained
3427,Django_319_320_321_322,4411352582,0,"After this Brittle business is behind us, you'll be a free man, with a horse, $75 in your back pocket...",Django_Unchained
3428,Django_323,4411352582,0,What's your plan after that?,Django_Unchained
3429,Django_324_325,4411352582,0,"Find my wife, and buy her freedom.",Django_Unchained
3430,Django_326_327,4411352582,0,"Django, I had no idea you were a married man.",Django_Unchained
3431,Django_328,4411352582,0,Do most slaves believe in marriage?,Django_Unchained
3432,Django_329,4411352582,0,Me and my wife do.,Django_Unchained
3433,Django_330,4411352582,0,"Old Man Carrucan didn't, that's why were.",Django_Unchained
3434,Django_331,4411352582,0,We run off.,Django_Unchained
3435,Django_332_333,4411352582,0,"Django. Django, Django.",Django_Unchained
3436,Django_334,4411352582,0,"You got sand, Django.",Django_Unchained
3437,Django_335,4411352582,0,Boy's got sand.,Django_Unchained
3438,Django_336,4411352582,2,I got no use for a nigger with sand.,Django_Unchained
3439,Django_337,4411352582,0,I want you to burn a runaway R right here on his cheek.,Django_Unchained
3440,Django_338,4411352582,0,"And the girl, too.",Django_Unchained
3441,Django_339_340,4411352582,0,"And I want you to take them to the Greenville auction, and sell them.",Django_Unchained
3442,Django_341,4411352582,0,Both of them.,Django_Unchained
3443,Django_342_343,4411352582,0,Separately. And this one...,Django_Unchained
3444,Django_344,4411352582,0,you will sell him cheap.,Django_Unchained
3445,Django_345,4411352582,0,In Greenville...,Django_Unchained
3446,Django_346,4411352582,0,there should be some sort of a records office.,Django_Unchained
3447,Django_347,4411352582,0,You know when she was sold...,Django_Unchained
3448,Django_348_349,4411352582,0,"you know where she came from, and you know her name.",Django_Unchained
3449,Django_350,4411352582,0,What is her name?,Django_Unchained
3450,Django_351_352_353_354_355,4411352583,0,Broomhilda. What? Broom-hilda. Broomhilda? Were her owners German?,Django_Unchained
3451,Django_356,4411352583,0,"Yeah, how you know?",Django_Unchained
3452,Django_357,4411352583,0,She wasn't born on the Carrucan plantation.,Django_Unchained
3453,Django_358_359,4411352583,0,"She was raised by a German mistress, the Von Shafts.",Django_Unchained
3454,Django_360,4411352583,0,"She speak a little German, too.",Django_Unchained
3455,Django_361,4411352583,0,Your wife?,Django_Unchained
3456,Django_362_363,4411352583,0,"When she was little, her mistress taught her so she'd have somebody to speak German with.",Django_Unchained
3457,Django_364,4411352583,0,"Well, let me get this straight.",Django_Unchained
3458,Django_365_366,4411352583,0,"Your slave wife speaks German, and her name is Broomhilda Von Shaft?",Django_Unchained
3459,Django_367_368,4411352583,0,Yep. They call me Hilda.,Django_Unchained
3460,Django_369_370,4411352583,0,"When we gain access to these plantations, we'll be putting on an act.",Django_Unchained
3461,Django_371,4411352583,0,You'll be playing a character.,Django_Unchained
3462,Django_372_373_374,4411352583,0,"No? During the act, you can never break character.",Django_Unchained
3463,Django_375,4411352583,0,Do you understand?,Django_Unchained
3464,Django_376_377,4411352583,0,Yeah. Don't break character.,Django_Unchained
3465,Django_378,4411352583,0,And your character is that of The Valet.,Django_Unchained
3466,Django_379,4411352583,0,What that is?,Django_Unchained
3467,Django_380,4411352583,0,That's a fancy word for servant.,Django_Unchained
3468,Django_381_382_383,4411352583,0,"Valet? And now Django, you may choose your character's costume.",Django_Unchained
3469,Django_384,4411352583,0,Youse gonna let me pick out my own clothes?,Django_Unchained
3470,Django_385,4411352583,0,But of course.,Django_Unchained
3471,Django_386,4411352583,2,It's against the law for niggers to ride horses in this territory.,Django_Unchained
3472,Django_387,4411352583,0,This is my valet. My valet does not walk.,Django_Unchained
3473,Django_388,4411352583,2,I said niggers on horses... His name is Django.,Django_Unchained
3474,Django_389,4411352583,0,He's a free man.,Django_Unchained
3475,Django_390,4411352583,0,He can ride what he pleases.,Django_Unchained
3476,Django_391,4411352583,0,Not on my property.,Django_Unchained
3477,Django_392,4411352583,2,"Not around my niggers, he can't.",Django_Unchained
3478,Django_393_394,4411352583,0,"My good sir, perhaps we got off on the wrong boot.",Django_Unchained
3479,Django_395,4411352583,0,Allow me to unring this bell.,Django_Unchained
3480,Django_396,4411352583,0,My name is Dr. King Schultz.,Django_Unchained
3481,Django_397,4411352583,0,"This is my valet, Django.",Django_Unchained
3482,Django_398,4411352583,0,"And these are our horses, Tony and Fritz.",Django_Unchained
3483,Django_399,4411352583,0,Mr. Bennett?,Django_Unchained
3484,Django_400_401_402,4411352583,0,"I've been led to believe, that you are a gentleman, and a businessman.",Django_Unchained
3485,Django_403_404,4411352583,0,And it is for these attributes we've ridden from Texas to Tennessee to parley with you now.,Django_Unchained
3486,Django_405,4411352583,2,I wish to purchase one of your nigger gals.,Django_Unchained
3487,Django_406_407_408,4411352583,2,"You and your Jimmie, rode from Texas to Tennessee to buy one of my nigger gals?",Django_Unchained
3488,Django_409,4411352583,0,"No appointment, no nothing?",Django_Unchained
3489,Django_410,4411352583,0,"Oh, I'm afraid so.",Django_Unchained
3490,Django_411,4411352584,0,"Well, what if I was to say I don't like you?",Django_Unchained
3491,Django_412,4411352584,2,Or your fancy-pants nigger?,Django_Unchained
3492,Django_413,4411352584,0,And I would not sell you a tinker's damn.,Django_Unchained
3493,Django_414,4411352584,0,Now what you got to say about that?,Django_Unchained
3494,Django_415,4411352584,0,Mr. Bennett.,Django_Unchained
3495,Django_416_417_418,4411352584,0,"If you are the businessman I've been led to believe you to be, I have, 5,000 things I might say that could change your mind.",Django_Unchained
3496,Django_419,4411352584,0,"Well, come on inside and get yourself something cool to drink.",Django_Unchained
3497,Django_420_421_422_423,4411352584,1,"Oh, maybe, while we discuss business, you could provide one of your loveliest black creatures to escort Django here around your magnificent grounds.",Django_Unchained
3498,Django_424,4411352584,0,"Oh, well, absolutely.",Django_Unchained
3499,Django_425_426,4411352584,0,"Betina. Yessir, Big Daddy?",Django_Unchained
3500,Django_427,4411352584,0,What's your Jimmie's name again?,Django_Unchained
3501,Django_428,4411352584,0,Django. Django.,Django_Unchained
3502,Django_429_430_431,4411352584,0,"Betina sugar, could you take Django there and take him around the grounds here and show him all the pretty stuff.",Django_Unchained
3503,Django_432,4411352584,0,"As you please, Big Daddy.",Django_Unchained
3504,Django_433_434_435,4411352584,0,"Oh, Mr. Bennett, I must remind you, Django is a free man.",Django_Unchained
3505,Django_436,4411352584,0,He cannot be treated like a slave.,Django_Unchained
3506,Django_437_438,4411352584,0,"He... within the bounds of good taste, he must be treated as an extension of myself.",Django_Unchained
3507,Django_439,4411352584,0,"Understood, Schultz.",Django_Unchained
3508,Django_440,4411352584,0,"Betina, sugar? Yes'm?",Django_Unchained
3509,Django_441,4411352584,0,Django isn't a slave.,Django_Unchained
3510,Django_442,4411352584,0,"Django is a free man, you understand?",Django_Unchained
3511,Django_443_444,4411352584,2,"You can't treat him like any of the other niggers around here, because he ain't like any of the other niggers around here.",Django_Unchained
3512,Django_445,4411352584,0,You got it?,Django_Unchained
3513,Django_446,4411352584,0,You want I should treat him like white folks?,Django_Unchained
3514,Django_447_448,4411352584,0,No. That's not what I said.,Django_Unchained
3515,Django_449,4411352584,0,"Then I don't know what you want, Big Daddy.",Django_Unchained
3516,Django_450_451,4411352584,0,"Yes, I can see that.",Django_Unchained
3517,Django_452_453,4411352584,0,What's the name of that peckerwood boy from town that works with the glass?,Django_Unchained
3518,Django_454,4411352584,0,His mama work over at the lumberyard.,Django_Unchained
3519,Django_455,4411352584,0,"Oh, you mean Jerry.",Django_Unchained
3520,Django_456,4411352584,0,That's the boy's name. Jerry!,Django_Unchained
3521,Django_457,4411352584,0,"You know Jerry, don't you, sugar?",Django_Unchained
3522,Django_458,4411352584,0,"Yes'm, Big Daddy.",Django_Unchained
3523,Django_459,4411352584,0,"Well, that's it, then.",Django_Unchained
3524,Django_460,4411352584,0,You just treat him like you would Jerry.,Django_Unchained
3525,Django_461,4411352584,0,That house we just left from is The Big House.,Django_Unchained
3526,Django_462,4411352584,0,Big Daddy call it that because it's big.,Django_Unchained
3527,Django_463,4411352584,0,That there is the pantry.,Django_Unchained
3528,Django_464,4411352584,0,That's where Big Daddy hang all his dead meat.,Django_Unchained
3529,Django_465,4411352584,0,Po' little squirrels.,Django_Unchained
3530,Django_466,4411352585,0,What you do for your massa?,Django_Unchained
3531,Django_467,4411352585,0,Didn't you hear him tell you I ain't no slave?,Django_Unchained
3532,Django_468,4411352585,0,"So you really free? Yes, I's free.",Django_Unchained
3533,Django_469,4411352585,0,You mean you wanna dress like that?,Django_Unchained
3534,Django_470,4411352585,0,"Betina, I need to ask you something.",Django_Unchained
3535,Django_471,4411352585,0,What you want?,Django_Unchained
3536,Django_472,4411352585,0,I'm looking for three white men.,Django_Unchained
3537,Django_473,4411352585,0,Three brothers. Overseers.,Django_Unchained
3538,Django_474,4411352585,0,Their name is Brittle.,Django_Unchained
3539,Django_475,4411352585,0,You know them?,Django_Unchained
3540,Django_476,4411352585,0,"Brittle? Yes, Brittle.",Django_Unchained
3541,Django_477_478_479,4411352585,0,"John Brittle, Ellis Brittle, Roger Brittle, sometime called Lil Raj.",Django_Unchained
3542,Django_480,4411352585,0,I don't know them.,Django_Unchained
3543,Django_481,4411352585,0,They could be using a different name.,Django_Unchained
3544,Django_482,4411352585,0,They woulda come to the plantation this past year.,Django_Unchained
3545,Django_483,4411352585,0,You mean the Shaffers?,Django_Unchained
3546,Django_484_485,4411352585,0,Maybe. Three brothers?,Django_Unchained
3547,Django_486,4411352585,0,They here?,Django_Unchained
3548,Django_487,4411352585,0,Could you point one of them out to me?,Django_Unchained
3549,Django_488,4411352585,0,"Well, one's over in that field.",Django_Unchained
3550,Django_489,4411352585,0,"Old Man Carrucan ain't gonna appreciate this, now.",Django_Unchained
3551,Django_490,4411352585,0,"She work in the house, John.",Django_Unchained
3552,Django_491_492,4411352585,0,"You could mess her skin up, and you gonna mess her up, and she ain't gonna be worth...",Django_Unchained
3553,Django_493,4411352585,0,She ain't gonna be worth a damn thing.,Django_Unchained
3554,Django_494,4411352585,0,"Now, your Bible say...",Django_Unchained
3555,Django_495,4411352585,0,"Look, I told you that I was one that made her do it.",Django_Unchained
3556,Django_496,4411352585,0,You ready?,Django_Unchained
3557,Django_497,4411352585,0,She didn't wanna run off with me.,Django_Unchained
3558,Django_498,4411352585,0,"If anybody should be getting whupped now, it should be me.",Django_Unchained
3559,Django_499,4411352585,0,"It should be me, John.",Django_Unchained
