,movie_id,batch_id,majority_answer,text,movie_name
7643,TheWolfofWallStreet2013BluRay_33_34,3859903857,1,Yeah. She was the one with my cock in her mouth in the Ferrari.,TheWolfofWallStreet
7644,TheWolfofWallStreet2013BluRay_35,3859903857,1,So put your dick back in your pants.,TheWolfofWallStreet
7645,TheWolfofWallStreet2013BluRay_36_37_38_39,3859903857,0,"In addition to Naomi and my two perfect kids, I own a mansion, private jet, six cars, three horses, two vacation homes, and a 170-foot yacht.",TheWolfofWallStreet
7646,TheWolfofWallStreet2013BluRay_40,3859903857,0,Anchors aweigh!,TheWolfofWallStreet
7647,TheWolfofWallStreet2013BluRay_41,3859903857,0,I also gamble like a degenerate. I drink like a fish.,TheWolfofWallStreet
7648,TheWolfofWallStreet2013BluRay_42,3859903857,1,"I fuck hookers maybe five, six times a week.",TheWolfofWallStreet
7649,TheWolfofWallStreet2013BluRay_43,3859903857,0,I have three different federal agencies looking to indict me.,TheWolfofWallStreet
7650,TheWolfofWallStreet2013BluRay_44,3859903857,0,"Oh, yeah, and I love drugs.",TheWolfofWallStreet
7651,TheWolfofWallStreet2013BluRay_45_46,3859903857,0,"Okay. - One more round. - Oh, yeah.",TheWolfofWallStreet
7652,TheWolfofWallStreet2013BluRay_47,3859903857,0,"- Oh, you like it? - Yeah.",TheWolfofWallStreet
7653,TheWolfofWallStreet2013BluRay_48,3859903857,0,"Pull up. Pull up! We're gonna crash, for Christ sake!",TheWolfofWallStreet
7654,TheWolfofWallStreet2013BluRay_49_50,3859903857,0,Relax! Just relax.,TheWolfofWallStreet
7655,TheWolfofWallStreet2013BluRay_51,3859903857,0,"- You okay? - Yeah, I'm all right.",TheWolfofWallStreet
7656,TheWolfofWallStreet2013BluRay_52,3859903857,0,Good job.,TheWolfofWallStreet
7657,TheWolfofWallStreet2013BluRay_53,3859903857,0,"You get in there safe, all right?",TheWolfofWallStreet
7658,TheWolfofWallStreet2013BluRay_54,3859903857,0,"Till the next time, brother.",TheWolfofWallStreet
7659,TheWolfofWallStreet2013BluRay_55,3859903857,0,Till next time.,TheWolfofWallStreet
7660,TheWolfofWallStreet2013BluRay_56_57,3859903857,0,"Yup, on a daily basis I consume enough drugs to sedate Manhattan, Long Island and Queens for a month.",TheWolfofWallStreet
7661,TheWolfofWallStreet2013BluRay_58,3859903857,0,"Okay, Mr. Jordan.",TheWolfofWallStreet
7662,TheWolfofWallStreet2013BluRay_59_60_61_62_63,3859903857,0,"I take Quaaludes 10 to 15 times a day for my ""back pain,"" Adderall to stay focused, Xanax to take the edge off, pot to mellow me out, cocaine to wake me back up again and morphine, well, because it's awesome.",TheWolfofWallStreet
7663,TheWolfofWallStreet2013BluRay_64,3859903857,0,"Good morning, Nathan.",TheWolfofWallStreet
7664,TheWolfofWallStreet2013BluRay_65_66,3859903857,0,"But of all the drugs under God's blue heaven, there is one that is my absolute favorite.",TheWolfofWallStreet
7665,TheWolfofWallStreet2013BluRay_67_68,3859903858,0,"You see, enough of this shit'll make you invincible.",TheWolfofWallStreet
7666,TheWolfofWallStreet2013BluRay_69_70,3859903858,0,"Able to conquer the world, and eviscerate your enemies.",TheWolfofWallStreet
7667,TheWolfofWallStreet2013BluRay_71,3859903858,0,And I'm not talking about this.,TheWolfofWallStreet
7668,TheWolfofWallStreet2013BluRay_72,3859903858,0,I'm talking about this.,TheWolfofWallStreet
7669,TheWolfofWallStreet2013BluRay_73_74,3859903858,0,"See, money doesn't just buy you a better life, better food, better cars, better pussy.",TheWolfofWallStreet
7670,TheWolfofWallStreet2013BluRay_75,3859903858,0,It also makes you a better person.,TheWolfofWallStreet
7671,TheWolfofWallStreet2013BluRay_76,3859903858,0,You can give generously to the church or political party of your choice.,TheWolfofWallStreet
7672,TheWolfofWallStreet2013BluRay_77,3859903858,1,You can save the fucking spotted owl with money.,TheWolfofWallStreet
7673,TheWolfofWallStreet2013BluRay_78,3859903858,0,I always wanted to be rich. So let me go back.,TheWolfofWallStreet
7674,TheWolfofWallStreet2013BluRay_79_80,3859903858,1,"I'm 22 years old, newly married, and already a money-crazed little shit.",TheWolfofWallStreet
7675,TheWolfofWallStreet2013BluRay_81,3859903858,0,So what do I do?,TheWolfofWallStreet
7676,TheWolfofWallStreet2013BluRay_82,3859903858,0,I go to the one place on Earth that befit my high-minded ambitions.,TheWolfofWallStreet
7677,TheWolfofWallStreet2013BluRay_83,3859903858,0,I love you.,TheWolfofWallStreet
7678,TheWolfofWallStreet2013BluRay_84,3859903858,1,You are lower than pond scum.,TheWolfofWallStreet
7679,TheWolfofWallStreet2013BluRay_85_86,3859903858,0,"You got a problem with that, Jordan?",TheWolfofWallStreet
7680,TheWolfofWallStreet2013BluRay_87,3859903858,0,No. No problem at all.,TheWolfofWallStreet
7681,TheWolfofWallStreet2013BluRay_88,3859903858,0,Good. Because that is what you are.,TheWolfofWallStreet
7682,TheWolfofWallStreet2013BluRay_89,3859903858,1,Pond scum.,TheWolfofWallStreet
7683,TheWolfofWallStreet2013BluRay_90_91_92,3859903858,0,"Your job is connector, which means that you'll be dialing the phone over 500 times a day trying to connect me with wealthy business owners.",TheWolfofWallStreet
7684,TheWolfofWallStreet2013BluRay_93_94,3859903858,1,"And until you pass your Series 7, that is all you're gonna fucking be doing. Sit.",TheWolfofWallStreet
7685,TheWolfofWallStreet2013BluRay_95_96,3859903858,0,"Sit! Now just so you know, last year I made over $300,000.",TheWolfofWallStreet
7686,TheWolfofWallStreet2013BluRay_97,3859903858,0,"The other guy you'll be working for, he made over a million.",TheWolfofWallStreet
7687,TheWolfofWallStreet2013BluRay_98,3859903858,0,A million dollars?,TheWolfofWallStreet
7688,TheWolfofWallStreet2013BluRay_99,3859903858,0,I could only imagine what a douchebag that guy must be.,TheWolfofWallStreet
7689,TheWolfofWallStreet2013BluRay_100,3859903858,0,"- Jordan Belfort. - Yes, sir.",TheWolfofWallStreet
7690,TheWolfofWallStreet2013BluRay_101,3859903858,0,- Mark Hanna. - A pleasure to meet you.,TheWolfofWallStreet
7691,TheWolfofWallStreet2013BluRay_102,3859903858,1,And you as well. I see you've already met the village asshole.,TheWolfofWallStreet
7692,TheWolfofWallStreet2013BluRay_103,3859903858,0,Smile and dial.,TheWolfofWallStreet
7693,TheWolfofWallStreet2013BluRay_104,3859903858,1,And don't pick up your fucking head until 1:00.,TheWolfofWallStreet
7694,TheWolfofWallStreet2013BluRay_105,3859903858,1,"Hey, fuck him.",TheWolfofWallStreet
7695,TheWolfofWallStreet2013BluRay_106,3859903858,0,I'm the senior broker here. He's just a worthless piker.,TheWolfofWallStreet
7696,TheWolfofWallStreet2013BluRay_107,3859903858,1,"Why don't you blow me, Hanna?",TheWolfofWallStreet
7697,TheWolfofWallStreet2013BluRay_108,3859903858,0,Now did you really pitch a stock in your job interview?,TheWolfofWallStreet
7698,TheWolfofWallStreet2013BluRay_109,3859903858,0,"I had to do something to stand out. Right, sir?",TheWolfofWallStreet
7699,TheWolfofWallStreet2013BluRay_110,3859903858,1,I fucking love that.,TheWolfofWallStreet
7700,TheWolfofWallStreet2013BluRay_111,3859903858,0,- Lunch. Today. - Yeah.,TheWolfofWallStreet
7701,TheWolfofWallStreet2013BluRay_112_113,3859903858,0,We don't start dialing at 9:30 because our clients are already answering the phone.,TheWolfofWallStreet
7702,TheWolfofWallStreet2013BluRay_114,3859903858,0,Three. Two. One.,TheWolfofWallStreet
7703,TheWolfofWallStreet2013BluRay_115,3859903858,1,Let's fuck!,TheWolfofWallStreet
7704,TheWolfofWallStreet2013BluRay_116,3859903858,0,You want to know what money sounds like?,TheWolfofWallStreet
7705,TheWolfofWallStreet2013BluRay_117,3859903859,0,Go to a trading floor on Wall Street.,TheWolfofWallStreet
7706,TheWolfofWallStreet2013BluRay_118,3859903859,1,"""Fuck"" this, ""shit"" that.",TheWolfofWallStreet
7707,TheWolfofWallStreet2013BluRay_119_120,3859903859,1,"""Cunt,"" ""cock,"" ""asshole."" I couldn't believe how these guys talked to each other.",TheWolfofWallStreet
7708,TheWolfofWallStreet2013BluRay_121,3859903859,1,- Good fucking package... - Piece of shit!,TheWolfofWallStreet
7709,TheWolfofWallStreet2013BluRay_122,3859903859,0,I was hooked in seconds.,TheWolfofWallStreet
7710,TheWolfofWallStreet2013BluRay_123,3859903859,0,It was like mainlining adrenaline.,TheWolfofWallStreet
7711,TheWolfofWallStreet2013BluRay_124,3859903859,1,"Yeah. Fuckface, look at where the stock's at today, huh?",TheWolfofWallStreet
7712,TheWolfofWallStreet2013BluRay_125,3859903859,1,"You motherfucker, you can't get any at 44...",TheWolfofWallStreet
7713,TheWolfofWallStreet2013BluRay_126,3859903859,1,- Pick up the cocksucking phone! - Sorry...,TheWolfofWallStreet
7714,TheWolfofWallStreet2013BluRay_127,3859903859,1,"You are such a fucking douchebag, Hanna.",TheWolfofWallStreet
7715,TheWolfofWallStreet2013BluRay_128_129,3859903859,1,We don't give two shits about how technology works because all we care about is getting fucking rich.,TheWolfofWallStreet
7716,TheWolfofWallStreet2013BluRay_130,3859903859,0,"- Solid, 2,000. - Jordan Belfort.",TheWolfofWallStreet
7717,TheWolfofWallStreet2013BluRay_131_132,3859903859,0,Done! Time to paint the tape.,TheWolfofWallStreet
7718,TheWolfofWallStreet2013BluRay_133,3859903859,0,"2,000. Microsoft. Going in the hole!",TheWolfofWallStreet
7719,TheWolfofWallStreet2013BluRay_134,3859903859,0,Come on.,TheWolfofWallStreet
7720,TheWolfofWallStreet2013BluRay_135,3859903859,0,"Live. Live. Hold on, that is hot.",TheWolfofWallStreet
7721,TheWolfofWallStreet2013BluRay_136,3859903859,1,In. In. Shut that motherfucker. Shut it! Shut it! Shut it!,TheWolfofWallStreet
7722,TheWolfofWallStreet2013BluRay_137_138_139_140,3859903859,0,"Sold! Yeah. Tootski? Oh, no. Thank you, though.",TheWolfofWallStreet
7723,TheWolfofWallStreet2013BluRay_141,3859903859,0,"Mr. Hanna, what can I bring for you on this glorious afternoon?",TheWolfofWallStreet
7724,TheWolfofWallStreet2013BluRay_142,3859903859,0,"Well, Hector, here's the game plan.",TheWolfofWallStreet
7725,TheWolfofWallStreet2013BluRay_143,3859903859,0,You're gonna bring us two Absolut martinis.,TheWolfofWallStreet
7726,TheWolfofWallStreet2013BluRay_144,3859903859,0,You know how I like them. Straight up.,TheWolfofWallStreet
7727,TheWolfofWallStreet2013BluRay_145_146,3859903859,0,"And then precisely seven and one half minutes after that, you're gonna bring us two more.",TheWolfofWallStreet
7728,TheWolfofWallStreet2013BluRay_147_148,3859903859,1,Then two more after that every five minutes until one of us passes the fuck out.,TheWolfofWallStreet
7729,TheWolfofWallStreet2013BluRay_149,3859903859,0,"Excellent strategy, sir.",TheWolfofWallStreet
7730,TheWolfofWallStreet2013BluRay_150,3859903859,0,I'm good with water for now.,TheWolfofWallStreet
7731,TheWolfofWallStreet2013BluRay_151,3859903859,0,Thank you.,TheWolfofWallStreet
7732,TheWolfofWallStreet2013BluRay_152,3859903859,0,It's his first day on Wall Street. Give him time.,TheWolfofWallStreet
7733,TheWolfofWallStreet2013BluRay_153,3859903859,0,- Thank you. - Thank you.,TheWolfofWallStreet
7734,TheWolfofWallStreet2013BluRay_154,3859903859,0,Mr. Hanna?,TheWolfofWallStreet
7735,TheWolfofWallStreet2013BluRay_155,3859903859,0,"You're able to do drugs during the day and then still function, still do your job?",TheWolfofWallStreet
7736,TheWolfofWallStreet2013BluRay_156,3859903859,1,How the fuck else would you do this job?,TheWolfofWallStreet
7737,TheWolfofWallStreet2013BluRay_157,3859903859,0,"Cocaine and hookers, my friend.",TheWolfofWallStreet
7738,TheWolfofWallStreet2013BluRay_158_159,3859903859,0,"Right. Well, I got to say, I'm incredibly excited to be a part of your firm. I mean...",TheWolfofWallStreet
7739,TheWolfofWallStreet2013BluRay_160,3859903859,0,The clients you have are absolutely...,TheWolfofWallStreet
7740,TheWolfofWallStreet2013BluRay_161,3859903859,1,Fuck the clients.,TheWolfofWallStreet
7741,TheWolfofWallStreet2013BluRay_162,3859903859,0,Your only responsibility is to put meat on the table.,TheWolfofWallStreet
7742,TheWolfofWallStreet2013BluRay_163,3859903859,0,You got a girlfriend?,TheWolfofWallStreet
7743,TheWolfofWallStreet2013BluRay_164,3859903859,0,I'm married. I have a wife.,TheWolfofWallStreet
7744,TheWolfofWallStreet2013BluRay_165,3859903859,0,Her name is Teresa. She cuts hair.,TheWolfofWallStreet
7745,TheWolfofWallStreet2013BluRay_166,3859903860,0,- Congratulations. - Thank you.,TheWolfofWallStreet
7746,TheWolfofWallStreet2013BluRay_167,3859903860,0,Think about Teresa.,TheWolfofWallStreet
7747,TheWolfofWallStreet2013BluRay_168,3859903860,0,Name of the game.,TheWolfofWallStreet
7748,TheWolfofWallStreet2013BluRay_169,3859903860,0,Move the money from your client's pocket into your pocket.,TheWolfofWallStreet
7749,TheWolfofWallStreet2013BluRay_170_171_172,3859903860,0,"Right. But if you make your clients money at the same time, it's advantageous to everyone. Correct?",TheWolfofWallStreet
7750,TheWolfofWallStreet2013BluRay_173_174,3859903860,0,No. Number one rule of Wall Street.,TheWolfofWallStreet
7751,TheWolfofWallStreet2013BluRay_175_176,3859903860,0,Nobody... I don't care if you're Warren Buffett or if you're Jimmy Buffett.,TheWolfofWallStreet
7752,TheWolfofWallStreet2013BluRay_177,3859903860,1,"Nobody knows if a stock is gonna go up, down, sideways, or in fucking circles.",TheWolfofWallStreet
7753,TheWolfofWallStreet2013BluRay_178,3859903860,0,"Least of all stockbrokers, right?",TheWolfofWallStreet
7754,TheWolfofWallStreet2013BluRay_179,3859903860,0,It's all a fugazi. You know what a fugazi is?,TheWolfofWallStreet
7755,TheWolfofWallStreet2013BluRay_180,3859903860,0,Fugayzi. It's a fake.,TheWolfofWallStreet
7756,TheWolfofWallStreet2013BluRay_181,3859903860,0,"Fugayzi, fugazi, it's a whazy, it's a woozy, it's...",TheWolfofWallStreet
7757,TheWolfofWallStreet2013BluRay_182,3859903860,0,Fairy dust. It doesn't exist.,TheWolfofWallStreet
7758,TheWolfofWallStreet2013BluRay_183,3859903860,0,It's never landed. It is no matter. It's not on the elemental chart.,TheWolfofWallStreet
7759,TheWolfofWallStreet2013BluRay_184,3859903860,1,It's not fucking real.,TheWolfofWallStreet
7760,TheWolfofWallStreet2013BluRay_185,3859903860,0,- Right? - Right.,TheWolfofWallStreet
7761,TheWolfofWallStreet2013BluRay_186,3859903860,0,Stay with me.,TheWolfofWallStreet
7762,TheWolfofWallStreet2013BluRay_187,3859903860,1,We don't create shit. We don't build anything.,TheWolfofWallStreet
7763,TheWolfofWallStreet2013BluRay_188_189_190,3859903860,1,"No. So if you got a client who bought stock at 8 and it now sits at 16, he's all fucking happy.",TheWolfofWallStreet
7764,TheWolfofWallStreet2013BluRay_191,3859903860,1,"He wants to cash in, liquidate, take his fucking money and run home.",TheWolfofWallStreet
7765,TheWolfofWallStreet2013BluRay_192,3859903860,0,- You don't let him do that. - Okay.,TheWolfofWallStreet
7766,TheWolfofWallStreet2013BluRay_193,3859903860,0,- 'Cause that would make it real. - Right.,TheWolfofWallStreet
7767,TheWolfofWallStreet2013BluRay_194,3859903860,0,No. What do you do?,TheWolfofWallStreet
7768,TheWolfofWallStreet2013BluRay_195,3859903860,0,You get another brilliant idea.,TheWolfofWallStreet
7769,TheWolfofWallStreet2013BluRay_196,3859903860,0,A special idea.,TheWolfofWallStreet
7770,TheWolfofWallStreet2013BluRay_197,3859903860,0,"Another ""situation."" Another stock to reinvest his earnings and then some.",TheWolfofWallStreet
7771,TheWolfofWallStreet2013BluRay_198,3859903860,0,"And he will, every single time.",TheWolfofWallStreet
7772,TheWolfofWallStreet2013BluRay_199,3859903860,1,'Cause they're fucking addicted.,TheWolfofWallStreet
7773,TheWolfofWallStreet2013BluRay_200,3859903860,0,"And you just keep doing this, again and again and again.",TheWolfofWallStreet
7774,TheWolfofWallStreet2013BluRay_201_202,3859903860,1,"Meanwhile, he thinks he's getting shit rich, which he is, on paper.",TheWolfofWallStreet
7775,TheWolfofWallStreet2013BluRay_203_204,3859903860,1,"But you and me, the brokers, we're taking home cold hard cash via commission, motherfucker.",TheWolfofWallStreet
7776,TheWolfofWallStreet2013BluRay_205_206,3859903860,0,"Right. That's incredible, sir. I can't tell you how excited I am.",TheWolfofWallStreet
7777,TheWolfofWallStreet2013BluRay_207,3859903860,0,You should be.,TheWolfofWallStreet
7778,TheWolfofWallStreet2013BluRay_208,3859903860,0,There's two keys to success in the broker business.,TheWolfofWallStreet
7779,TheWolfofWallStreet2013BluRay_209,3859903860,0,First of all...,TheWolfofWallStreet
7780,TheWolfofWallStreet2013BluRay_210,3859903860,0,- You gotta stay relaxed. - Yeah.,TheWolfofWallStreet
7781,TheWolfofWallStreet2013BluRay_211,3859903860,0,Do you jerk off?,TheWolfofWallStreet
7782,TheWolfofWallStreet2013BluRay_212,3859903860,0,Do I... Do I jerk off?,TheWolfofWallStreet
7783,TheWolfofWallStreet2013BluRay_213,3859903860,0,"Yeah. Yeah, I jerk off. Yeah.",TheWolfofWallStreet
7784,TheWolfofWallStreet2013BluRay_214,3859903860,0,How many times a week?,TheWolfofWallStreet
7785,TheWolfofWallStreet2013BluRay_215,3859903861,0,Like three or four.,TheWolfofWallStreet
7786,TheWolfofWallStreet2013BluRay_216,3859903861,0,"- Three or four times, maybe five. - Gotta pump those numbers up.",TheWolfofWallStreet
7787,TheWolfofWallStreet2013BluRay_217,3859903861,0,Those are rookie numbers in this racket.,TheWolfofWallStreet
7788,TheWolfofWallStreet2013BluRay_218,3859903861,0,"I myself, I jerk off at least twice a day.",TheWolfofWallStreet
7789,TheWolfofWallStreet2013BluRay_219_220,3859903861,0,"- Wow. - Once in the morning right after I work out, then once right after lunch.",TheWolfofWallStreet
7790,TheWolfofWallStreet2013BluRay_221_222,3859903861,0,Really? I want to. That's not why I do it.,TheWolfofWallStreet
7791,TheWolfofWallStreet2013BluRay_223,3859903861,1,I do it 'cause I fucking need to.,TheWolfofWallStreet
7792,TheWolfofWallStreet2013BluRay_224,3859903861,0,Think about it. You're dealing with numbers.,TheWolfofWallStreet
7793,TheWolfofWallStreet2013BluRay_225,3859903861,0,"All day long, decimal points, high frequencies.",TheWolfofWallStreet
7794,TheWolfofWallStreet2013BluRay_226,3859903861,0,"Bang, bang, bang.",TheWolfofWallStreet
7795,TheWolfofWallStreet2013BluRay_227,3859903861,1,Fucking digits.,TheWolfofWallStreet
7796,TheWolfofWallStreet2013BluRay_228,3859903861,0,All very acidic above-the-shoulders mustard shit.,TheWolfofWallStreet
7797,TheWolfofWallStreet2013BluRay_229,3859903861,0,All right?,TheWolfofWallStreet
7798,TheWolfofWallStreet2013BluRay_230,3859903861,0,It kind of wigs some people out. Right.,TheWolfofWallStreet
7799,TheWolfofWallStreet2013BluRay_231,3859903861,0,You got to feed the geese to keep the blood flowing.,TheWolfofWallStreet
7800,TheWolfofWallStreet2013BluRay_232,3859903861,0,I keep the rhythm below the belt.,TheWolfofWallStreet
7801,TheWolfofWallStreet2013BluRay_233_234,3859903861,0,"Done. This is not a tip, this is a prescription.",TheWolfofWallStreet
7802,TheWolfofWallStreet2013BluRay_235,3859903861,0,Trust me.,TheWolfofWallStreet
7803,TheWolfofWallStreet2013BluRay_236_237,3859903861,1,"If you don't, you will fall out of balance, split your differential and tip the fuck over.",TheWolfofWallStreet
7804,TheWolfofWallStreet2013BluRay_238_239,3859903861,0,"Or worse yet, I've seen this happen, implode.",TheWolfofWallStreet
7805,TheWolfofWallStreet2013BluRay_240,3859903861,0,"No, I don't want to implode, sir.",TheWolfofWallStreet
7806,TheWolfofWallStreet2013BluRay_241,3859903861,0,"No. No, you don't.",TheWolfofWallStreet
7807,TheWolfofWallStreet2013BluRay_242,3859903861,0,"I'm in it for the long run, you know?",TheWolfofWallStreet
7808,TheWolfofWallStreet2013BluRay_243,3859903861,0,- Implosions are ugly. - Yeah.,TheWolfofWallStreet
7809,TheWolfofWallStreet2013BluRay_244,3859903861,0,"Pop off to the bathroom, work one out any time you can.",TheWolfofWallStreet
7810,TheWolfofWallStreet2013BluRay_245_246,3859903861,0,"When you get really good at it, you'll fucking be stroking it and you'll be thinking about money.",TheWolfofWallStreet
7811,TheWolfofWallStreet2013BluRay_247_248,3859903861,0,Second key to success in this racket is this little baby right here.,TheWolfofWallStreet
7812,TheWolfofWallStreet2013BluRay_249,3859903861,0,It's called cocaine.,TheWolfofWallStreet
7813,TheWolfofWallStreet2013BluRay_250_251,3859903861,0,Right. It'll keep you sharp between the ears. It'll also help your fingers dial faster.,TheWolfofWallStreet
7814,TheWolfofWallStreet2013BluRay_252,3859903861,0,And guess what?,TheWolfofWallStreet
7815,TheWolfofWallStreet2013BluRay_253,3859903861,0,That's good for me.,TheWolfofWallStreet
7816,TheWolfofWallStreet2013BluRay_254,3859903861,0,"Yes, sir.",TheWolfofWallStreet
7817,TheWolfofWallStreet2013BluRay_255,3859903861,0,Revolutions. You follow?,TheWolfofWallStreet
7818,TheWolfofWallStreet2013BluRay_256_257,3859903861,0,Revolutions. Keep the clients on the Ferris wheel.,TheWolfofWallStreet
7819,TheWolfofWallStreet2013BluRay_258_259,3859903861,0,"And it goes. The park is open 24/7, 365, every decade, every goddamn century.",TheWolfofWallStreet
7820,TheWolfofWallStreet2013BluRay_260,3859903861,0,That's it.,TheWolfofWallStreet
7821,TheWolfofWallStreet2013BluRay_261,3859903861,0,The name of the game.,TheWolfofWallStreet
7822,TheWolfofWallStreet2013BluRay_262_263,3859903861,0,Halkidiki? Thank you.,TheWolfofWallStreet
7823,TheWolfofWallStreet2013BluRay_264,3859903861,0,Come on.,TheWolfofWallStreet
7824,TheWolfofWallStreet2013BluRay_265,3859903861,0,We're the common denominator.,TheWolfofWallStreet
7825,TheWolfofWallStreet2013BluRay_266,3859903862,0,Keep it up for me.,TheWolfofWallStreet
7826,TheWolfofWallStreet2013BluRay_267_268_269_270_271_272_273_274,3859903862,0,"You've seen the echo And the money comes in The parade comes to town Going down Broadway It's a one-way street Whichever way I go The next six months, I got to know the ins and outs of Wall Street.",TheWolfofWallStreet
7827,TheWolfofWallStreet2013BluRay_275,3859903862,0,Earning shit money as I geared up to take my Series 7.,TheWolfofWallStreet
7828,TheWolfofWallStreet2013BluRay_276,3859903862,1,"Oh, fuckers.",TheWolfofWallStreet
7829,TheWolfofWallStreet2013BluRay_277_278,3859903862,0,"Then I was a licensed broker at last, ready to make my fortune.",TheWolfofWallStreet
7830,TheWolfofWallStreet2013BluRay_279,3859903862,0,My first day as a future Master of the Universe.,TheWolfofWallStreet
7831,TheWolfofWallStreet2013BluRay_280,3859903862,0,I have Exxon at 86   six months ago.,TheWolfofWallStreet
7832,TheWolfofWallStreet2013BluRay_281,3859903862,0,Today it is trading at 36  .,TheWolfofWallStreet
7833,TheWolfofWallStreet2013BluRay_282_283,3859903862,0,Mr... They called it Black Monday.,TheWolfofWallStreet
7834,TheWolfofWallStreet2013BluRay_284,3859903862,1,No shit.,TheWolfofWallStreet
7835,TheWolfofWallStreet2013BluRay_285,3859903862,0,"By 4:00 p.m., the market had dropped 508 points.",TheWolfofWallStreet
7836,TheWolfofWallStreet2013BluRay_286,3859903862,0,The biggest plummet since the crash of '29.,TheWolfofWallStreet
7837,TheWolfofWallStreet2013BluRay_287,3859903862,0,"I know your family, you know mine.",TheWolfofWallStreet
7838,TheWolfofWallStreet2013BluRay_288,3859903862,1,"No, I don't know. Some fucking country in Europe took a shit.",TheWolfofWallStreet
7839,TheWolfofWallStreet2013BluRay_289,3859903862,1,Let them do what they want to fucking do.,TheWolfofWallStreet
7840,TheWolfofWallStreet2013BluRay_290,3859903862,0,Our market's solid.,TheWolfofWallStreet
7841,TheWolfofWallStreet2013BluRay_291,3859903862,0,This is not something that you want to sell.,TheWolfofWallStreet
7842,TheWolfofWallStreet2013BluRay_292,3859903862,0,You know what happened? A fucking tsunami.,TheWolfofWallStreet
7843,TheWolfofWallStreet2013BluRay_293,3859903862,0,I think you're making a big mistake.,TheWolfofWallStreet
7844,TheWolfofWallStreet2013BluRay_294,3859903862,0,"Yes, I will talk to your wife.",TheWolfofWallStreet
7845,TheWolfofWallStreet2013BluRay_295,3859903862,0,"Trust me, do not answer the phone.",TheWolfofWallStreet
7846,TheWolfofWallStreet2013BluRay_296,3859903862,0,"A lot of people are gonna be calling you, trying to get your dirty laundry.",TheWolfofWallStreet
7847,TheWolfofWallStreet2013BluRay_297,3859903862,0,We don't know what's going on here.,TheWolfofWallStreet
7848,TheWolfofWallStreet2013BluRay_298,3859903862,0,I know. I know.,TheWolfofWallStreet
7849,TheWolfofWallStreet2013BluRay_299_300,3859903862,1,Holy fucking shit!,TheWolfofWallStreet
7850,TheWolfofWallStreet2013BluRay_301_302,3859903862,0,Unbelievable. My first shitty day as a broker.,TheWolfofWallStreet
7851,TheWolfofWallStreet2013BluRay_303_304,3859903862,0,"Within a month, L.F. Rothschild, an institution since 1899, closed its doors.",TheWolfofWallStreet
7852,TheWolfofWallStreet2013BluRay_305_306,3859903862,0,Wall Street had swallowed me up and shit me right back out again.,TheWolfofWallStreet
7853,TheWolfofWallStreet2013BluRay_307,3859903862,0,We could pawn my engagement ring if we needed to.,TheWolfofWallStreet
7854,TheWolfofWallStreet2013BluRay_308,3859903862,0,- Babe... - Because I don't mind.,TheWolfofWallStreet
